  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.901 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.5024   0.00591   0.00128  -0.1204   0.8172   0.4065
   0.500   0.5581   0.00570   0.00137  -0.1204   0.7845   0.5576
   1.500   0.6602   0.00529   0.00149  -0.1179   0.6803   1.0000
   2.000   0.7152   0.00561   0.00162  -0.1176   0.6387   1.0000
   2.500   0.7701   0.00594   0.00180  -0.1173   0.5986   1.0000
   3.000   0.8245   0.00632   0.00202  -0.1170   0.5526   1.0000
   3.500   0.8774   0.00686   0.00230  -0.1165   0.4858   1.0000
   4.000   0.9288   0.00762   0.00268  -0.1157   0.3924   1.0000
   4.500   0.9738   0.00931   0.00348  -0.1143   0.2087   1.0000
   5.000   1.0229   0.01038   0.00415  -0.1133   0.1259   1.0000
   5.500   1.0713   0.01147   0.00489  -0.1122   0.0611   1.0000
   6.000   1.1196   0.01253   0.00577  -0.1109   0.0283   1.0000
   6.500   1.1673   0.01363   0.00691  -0.1094   0.0184   1.0000
   7.000   1.2161   0.01447   0.00783  -0.1082   0.0157   1.0000
   7.500   1.2582   0.01611   0.00961  -0.1057   0.0128   1.0000
   8.000   1.3038   0.01716   0.01077  -0.1040   0.0119   1.0000
   8.500   1.3466   0.01845   0.01219  -0.1018   0.0107   1.0000
   9.000   1.3866   0.01990   0.01373  -0.0994   0.0095   1.0000
   9.500   1.4147   0.02272   0.01681  -0.0949   0.0087   1.0000
  10.000   1.4504   0.02438   0.01867  -0.0917   0.0081   1.0000
  10.500   1.4804   0.02643   0.02093  -0.0878   0.0074   1.0000
  11.000   1.5049   0.02850   0.02320  -0.0832   0.0069   1.0000
  11.500   1.5192   0.03075   0.02563  -0.0771   0.0065   1.0000
  12.000   1.5171   0.03499   0.03018  -0.0698   0.0061   1.0000
  12.500   1.4988   0.04132   0.03702  -0.0624   0.0058   1.0000
  13.000   1.5021   0.04522   0.04122  -0.0586   0.0056   1.0000
  13.500   1.4918   0.05129   0.04763  -0.0557   0.0054   1.0000
  14.000   1.4690   0.05982   0.05654  -0.0547   0.0053   1.0000
  14.500   1.4375   0.07090   0.06800  -0.0568   0.0052   1.0000
  15.000   1.3968   0.08532   0.08279  -0.0624   0.0052   1.0000
