  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0010                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.044 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.0000   0.01834   0.00742  -0.0000   1.0000   1.0000
   0.500   0.0132   0.01848   0.00755   0.0057   1.0000   1.0000
   1.000   0.0290   0.01892   0.00798   0.0106   1.0000   1.0000
   1.500   0.0499   0.01968   0.00876   0.0140   1.0000   1.0000
   2.000   0.0737   0.02084   0.00999   0.0158   1.0000   1.0000
   2.500   0.0992   0.02248   0.01175   0.0160   0.9995   1.0000
   3.000   0.3083   0.02452   0.01470  -0.0148   0.9089   1.0000
   3.500   0.4610   0.02311   0.01416  -0.0258   0.7985   1.0000
   4.000   0.5132   0.02240   0.01347  -0.0176   0.6829   1.0000
   4.500   0.5487   0.02281   0.01341  -0.0083   0.5453   1.0000
   5.000   0.5821   0.02465   0.01436  -0.0011   0.3922   1.0000
   5.500   0.6212   0.02767   0.01676   0.0033   0.2821   1.0000
   6.000   0.6651   0.03136   0.02033   0.0060   0.2225   1.0000
   6.500   0.7087   0.03574   0.02496   0.0084   0.1889   1.0000
   7.000   0.7476   0.04119   0.03086   0.0107   0.1690   1.0000
   7.500   0.7811   0.04749   0.03767   0.0129   0.1558   1.0000
   8.000   0.7920   0.05658   0.04789   0.0150   0.1546   1.0000
   8.500   0.7913   0.06679   0.05875   0.0156   0.1552   1.0000
   9.000   0.7133   0.08586   0.07831   0.0054   0.1824   1.0000
   9.500   0.6049   0.11553   0.10763  -0.0300   0.3697   1.0000
  10.000   0.6094   0.12295   0.11501  -0.0304   0.3486   1.0000
  10.500   0.6127   0.12986   0.12188  -0.0310   0.3282   1.0000
  11.000   0.6423   0.13949   0.13157  -0.0305   0.3054   1.0000
  11.500   0.6358   0.14518   0.13718  -0.0321   0.2880   1.0000
  12.000   0.6408   0.15196   0.14393  -0.0335   0.2710   1.0000
  12.500   0.6489   0.15873   0.15068  -0.0348   0.2528   1.0000
  13.000   0.6598   0.16576   0.15769  -0.0363   0.2362   1.0000
  13.500   0.6699   0.17285   0.16477  -0.0383   0.2237   1.0000
  14.000   0.6837   0.18034   0.17225  -0.0403   0.2115   1.0000
  14.500   0.7007   0.18831   0.18021  -0.0420   0.1984   1.0000
  15.000   0.7291   0.19944   0.19141  -0.0429   0.1851   1.0000
