  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.602 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.5044   0.00633   0.00171  -0.1217   0.8590   0.5161
   0.500   0.5524   0.00527   0.00168  -0.1195   0.8287   1.0000
   1.000   0.6076   0.00547   0.00169  -0.1191   0.7950   1.0000
   1.500   0.6612   0.00578   0.00174  -0.1182   0.7432   1.0000
   2.000   0.7149   0.00613   0.00186  -0.1175   0.6924   1.0000
   2.500   0.7692   0.00648   0.00205  -0.1171   0.6511   1.0000
   3.000   0.8231   0.00686   0.00227  -0.1166   0.6079   1.0000
   3.500   0.8758   0.00735   0.00257  -0.1159   0.5505   1.0000
   4.000   0.9275   0.00796   0.00292  -0.1151   0.4798   1.0000
   4.500   0.9760   0.00899   0.00345  -0.1138   0.3602   1.0000
   5.000   1.0183   0.01094   0.00445  -0.1120   0.1766   1.0000
   5.500   1.0653   0.01220   0.00529  -0.1107   0.0950   1.0000
   6.000   1.1107   0.01364   0.00640  -0.1090   0.0374   1.0000
   6.500   1.1571   0.01487   0.00767  -0.1073   0.0244   1.0000
   7.000   1.1999   0.01650   0.00942  -0.1049   0.0189   1.0000
   7.500   1.2432   0.01790   0.01098  -0.1027   0.0170   1.0000
   8.000   1.2856   0.01927   0.01246  -0.1004   0.0148   1.0000
   8.500   1.3172   0.02201   0.01539  -0.0964   0.0132   1.0000
   9.000   1.3513   0.02461   0.01825  -0.0928   0.0123   1.0000
   9.500   1.3882   0.02637   0.02022  -0.0899   0.0111   1.0000
  10.000   1.4198   0.02865   0.02271  -0.0864   0.0102   1.0000
  10.500   1.4442   0.03143   0.02571  -0.0820   0.0095   1.0000
  11.000   1.4405   0.03919   0.03411  -0.0743   0.0089   1.0000
  11.500   1.4393   0.04243   0.03774  -0.0668   0.0086   1.0000
  12.000   1.4258   0.04779   0.04357  -0.0600   0.0085   1.0000
  12.500   1.4008   0.05498   0.05124  -0.0550   0.0083   1.0000
  13.000   1.3655   0.06459   0.06132  -0.0533   0.0082   1.0000
  13.500   1.3235   0.07701   0.07417  -0.0560   0.0083   1.0000
  14.000   1.2754   0.09307   0.09061  -0.0636   0.0084   1.0000
  14.500   1.2229   0.11369   0.11155  -0.0761   0.0086   1.0000
