  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.129 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.3926   0.01494   0.00856  -0.1079   0.9574   1.0000
   0.500   0.4701   0.01493   0.00836  -0.1125   0.9377   1.0000
   1.000   0.5521   0.01470   0.00805  -0.1175   0.9205   1.0000
   1.500   0.6312   0.01429   0.00764  -0.1215   0.9033   1.0000
   2.000   0.6988   0.01400   0.00742  -0.1230   0.8806   1.0000
   2.500   0.7643   0.01366   0.00716  -0.1236   0.8566   1.0000
   3.000   0.8218   0.01308   0.00657  -0.1215   0.8175   1.0000
   3.500   0.8748   0.01305   0.00658  -0.1194   0.7761   1.0000
   4.000   0.9270   0.01324   0.00680  -0.1173   0.7333   1.0000
   4.500   0.9767   0.01353   0.00712  -0.1148   0.6797   1.0000
   5.000   1.0226   0.01395   0.00740  -0.1114   0.6032   1.0000
   5.500   1.0630   0.01480   0.00795  -0.1074   0.4839   1.0000
   6.000   1.0838   0.01801   0.00956  -0.1014   0.2087   1.0000
   6.500   1.1066   0.02209   0.01267  -0.0960   0.0866   1.0000
   7.000   1.1398   0.02521   0.01571  -0.0920   0.0623   1.0000
   7.500   1.1811   0.02904   0.01965  -0.0891   0.0525   1.0000
   8.000   1.2282   0.03382   0.02457  -0.0875   0.0452   1.0000
   8.500   1.2722   0.03911   0.03061  -0.0848   0.0426   1.0000
   9.000   1.3019   0.04645   0.03892  -0.0803   0.0425   1.0000
   9.500   1.3136   0.05386   0.04728  -0.0744   0.0412   1.0000
  10.000   1.3042   0.06326   0.05755  -0.0673   0.0429   1.0000
  10.500   1.1835   0.06273   0.05771  -0.0468   0.0435   1.0000
  11.000   1.1345   0.07157   0.06693  -0.0405   0.0444   1.0000
  11.500   1.0818   0.08201   0.07767  -0.0381   0.0452   1.0000
  12.000   0.9564   0.10349   0.09975  -0.0471   0.0545   1.0000
