  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.186 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4568   0.01118   0.00578  -0.1177   0.9369   1.0000
   0.500   0.5306   0.01085   0.00532  -0.1208   0.9214   1.0000
   1.000   0.5993   0.01051   0.00491  -0.1227   0.9035   1.0000
   1.500   0.6596   0.01032   0.00470  -0.1227   0.8792   1.0000
   2.000   0.7174   0.01023   0.00457  -0.1222   0.8517   1.0000
   2.500   0.7713   0.01015   0.00442  -0.1204   0.8120   1.0000
   3.000   0.8234   0.01029   0.00444  -0.1185   0.7659   1.0000
   3.500   0.8760   0.01061   0.00472  -0.1171   0.7240   1.0000
   4.000   0.9274   0.01101   0.00504  -0.1155   0.6771   1.0000
   4.500   0.9760   0.01151   0.00543  -0.1133   0.6130   1.0000
   5.000   1.0220   0.01223   0.00593  -0.1108   0.5278   1.0000
   5.500   1.0596   0.01373   0.00670  -0.1072   0.3562   1.0000
   6.000   1.0865   0.01703   0.00866  -0.1029   0.1347   1.0000
   6.500   1.1183   0.02010   0.01119  -0.0989   0.0600   1.0000
   7.000   1.1507   0.02318   0.01428  -0.0948   0.0458   1.0000
   7.500   1.1903   0.02562   0.01691  -0.0918   0.0383   1.0000
   8.000   1.2326   0.03001   0.02149  -0.0893   0.0341   1.0000
   8.500   1.2775   0.03455   0.02656  -0.0869   0.0321   1.0000
   9.000   1.3136   0.03858   0.03106  -0.0839   0.0288   1.0000
   9.500   1.3394   0.04524   0.03848  -0.0795   0.0283   1.0000
  10.000   1.3263   0.05677   0.05136  -0.0704   0.0315   1.0000
