  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.830 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.3541   0.00614   0.00146  -0.0777   0.6505   0.6766
   0.500   0.4041   0.00587   0.00157  -0.0761   0.6213   0.8269
   1.000   0.4542   0.00584   0.00171  -0.0741   0.5939   0.9458
   1.500   0.5279   0.00608   0.00181  -0.0778   0.5661   0.9890
   2.000   0.6021   0.00632   0.00191  -0.0819   0.5398   1.0000
   2.500   0.6519   0.00654   0.00202  -0.0806   0.5181   1.0000
   3.000   0.7026   0.00677   0.00216  -0.0795   0.4972   1.0000
   3.500   0.7538   0.00702   0.00232  -0.0785   0.4765   1.0000
   4.500   0.8578   0.00759   0.00274  -0.0769   0.4309   1.0000
   5.000   0.9096   0.00794   0.00299  -0.0761   0.4044   1.0000
   5.500   0.9611   0.00833   0.00328  -0.0754   0.3724   1.0000
   6.000   1.0112   0.00884   0.00365  -0.0744   0.3322   1.0000
   6.500   1.0591   0.00954   0.00413  -0.0731   0.2837   1.0000
   7.000   1.1048   0.01042   0.00474  -0.0716   0.2283   1.0000
   7.500   1.1478   0.01149   0.00551  -0.0697   0.1706   1.0000
   8.500   1.2299   0.01377   0.00731  -0.0653   0.0862   1.0000
   9.000   1.2701   0.01484   0.00826  -0.0630   0.0643   1.0000
   9.500   1.3091   0.01588   0.00926  -0.0605   0.0508   1.0000
  10.000   1.3452   0.01693   0.01030  -0.0575   0.0423   1.0000
  10.500   1.3760   0.01809   0.01149  -0.0537   0.0366   1.0000
  11.000   1.4035   0.01948   0.01291  -0.0497   0.0319   1.0000
  11.500   1.4335   0.02077   0.01428  -0.0464   0.0290   1.0000
  12.000   1.4555   0.02264   0.01623  -0.0424   0.0265   1.0000
  12.500   1.4805   0.02442   0.01812  -0.0393   0.0244   1.0000
  13.000   1.4938   0.02719   0.02099  -0.0355   0.0225   1.0000
  13.500   1.5140   0.02964   0.02359  -0.0329   0.0213   1.0000
  14.000   1.5284   0.03277   0.02685  -0.0305   0.0201   1.0000
  14.500   1.5273   0.03764   0.03186  -0.0281   0.0190   1.0000
  15.000   1.5354   0.04195   0.03636  -0.0269   0.0183   1.0000
