  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.079 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.3120   0.11539   0.10981  -0.0284   1.0000   0.1012
  -9.500  -0.3301   0.11245   0.10699  -0.0313   1.0000   0.1054
  -9.000  -0.3096   0.10309   0.09767  -0.0294   1.0000   0.1100
  -8.500  -0.3113   0.09764   0.09231  -0.0294   1.0000   0.1173
  -8.000  -0.3487   0.09591   0.09084  -0.0307   1.0000   0.1197
  -7.500  -0.4183   0.09956   0.09420  -0.0309   1.0000   0.1196
  -7.000  -0.3985   0.09094   0.08562  -0.0246   1.0000   0.1253
  -6.500  -0.4009   0.08612   0.08095  -0.0364   1.0000   0.1344
  -6.000  -0.3876   0.07965   0.07455  -0.0292   1.0000   0.1452
  -5.000  -0.3403   0.06572   0.06055  -0.0423   1.0000   0.1780
  -4.500  -0.3122   0.05905   0.05387  -0.0428   1.0000   0.1943
  -4.000  -0.2767   0.05314   0.04790  -0.0448   1.0000   0.2258
  -3.500  -0.1145   0.02780   0.01951  -0.0815   1.0000   0.1154
  -3.000  -0.0512   0.02412   0.01496  -0.0838   1.0000   0.1377
  -2.500   0.0072   0.02222   0.01269  -0.0848   1.0000   0.1756
  -2.000   0.0621   0.02100   0.01149  -0.0853   1.0000   0.2278
  -1.500   0.1151   0.02035   0.01097  -0.0858   1.0000   0.2966
  -1.000   0.1679   0.01999   0.01088  -0.0863   1.0000   0.3919
  -0.500   0.2265   0.01871   0.01094  -0.0873   1.0000   0.6799
   0.000   0.2548   0.01929   0.01145  -0.0840   1.0000   1.0000
   0.500   0.3272   0.02055   0.01233  -0.0895   0.9884   1.0000
   1.000   0.4200   0.02153   0.01307  -0.0984   0.9667   1.0000
   1.500   0.5097   0.02223   0.01370  -0.1061   0.9443   1.0000
   2.000   0.5885   0.02276   0.01426  -0.1113   0.9188   1.0000
   2.500   0.6657   0.02311   0.01475  -0.1157   0.8939   1.0000
   3.000   0.7555   0.02281   0.01471  -0.1214   0.8734   1.0000
   3.500   0.8295   0.02187   0.01402  -0.1222   0.8397   1.0000
   4.000   0.9044   0.02029   0.01277  -0.1218   0.8043   1.0000
   4.500   0.9642   0.01953   0.01228  -0.1193   0.7627   1.0000
   5.000   1.0175   0.01885   0.01183  -0.1151   0.7059   1.0000
   5.500   1.0605   0.01844   0.01141  -0.1089   0.6136   1.0000
   6.000   1.0878   0.01936   0.01173  -0.1009   0.4199   1.0000
   6.500   1.0918   0.02520   0.01522  -0.0922   0.1545   1.0000
   7.000   1.1257   0.02947   0.01904  -0.0880   0.1011   1.0000
   7.500   1.1758   0.03421   0.02375  -0.0863   0.0803   1.0000
   8.000   1.2288   0.04037   0.03011  -0.0853   0.0700   1.0000
   8.500   1.2656   0.04667   0.03757  -0.0812   0.0665   1.0000
   9.000   1.2867   0.05401   0.04595  -0.0761   0.0638   1.0000
   9.500   1.2893   0.06367   0.05663  -0.0700   0.0664   1.0000
  10.500   1.2140   0.08387   0.07844  -0.0563   0.0766   1.0000
  11.000   1.1635   0.09494   0.08982  -0.0554   0.0800   1.0000
  11.500   0.9629   0.10072   0.09597  -0.0461   0.0770   1.0000
  12.000   0.9150   0.11672   0.11204  -0.0527   0.0843   1.0000
  12.500   1.0055   0.16560   0.16051  -0.1029   0.1610   1.0000
  13.000   1.0268   0.17474   0.16972  -0.1017   0.1495   1.0000
  13.500   1.0180   0.18303   0.17794  -0.1084   0.1385   1.0000
  14.000   1.0153   0.19216   0.18700  -0.1144   0.1308   1.0000
  14.500   1.0538   0.20313   0.19807  -0.1100   0.1226   1.0000
  15.000   1.0329   0.20847   0.20327  -0.1222   0.1150   1.0000
  15.500   1.0528   0.21798   0.21280  -0.1233   0.1081   1.0000
  16.000   1.0607   0.22421   0.21902  -0.1283   0.0983   1.0000
  16.500   1.0721   0.23284   0.22761  -0.1328   0.0943   1.0000
  17.000   1.0822   0.23928   0.23405  -0.1384   0.0870   1.0000
  17.500   1.1121   0.25277   0.24762  -0.1370   0.0827   1.0000
  18.000   1.1092   0.25439   0.24916  -0.1479   0.0783   1.0000
  18.500   1.1268   0.26176   0.25656  -0.1508   0.0725   1.0000
  19.000   1.1450   0.27185   0.26665  -0.1535   0.0696   1.0000
  19.500   1.1539   0.27561   0.27038  -0.1618   0.0643   1.0000
  20.000   1.1716   0.28292   0.27773  -0.1648   0.0600   1.0000
