  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.726 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.500  -0.6240   0.05322   0.05194  -0.0601   0.9979   0.0067
  -9.000  -0.5589   0.06523   0.06404  -0.0444   0.9981   0.0071
  -8.500  -0.4947   0.07225   0.07107  -0.0374   0.9978   0.0074
  -8.000  -0.4375   0.01280   0.00911  -0.1093   0.9924   0.0077
  -7.500  -0.3736   0.01108   0.00709  -0.1119   0.9900   0.0082
  -7.000  -0.3081   0.00971   0.00551  -0.1146   0.9881   0.0093
  -6.500  -0.2419   0.00893   0.00462  -0.1171   0.9860   0.0101
  -6.000  -0.1780   0.00830   0.00389  -0.1190   0.9828   0.0112
  -5.500  -0.1205   0.00758   0.00309  -0.1193   0.9751   0.0143
  -5.000  -0.0627   0.00716   0.00261  -0.1197   0.9670   0.0180
  -4.500  -0.0067   0.00683   0.00226  -0.1195   0.9563   0.0222
  -4.000   0.0491   0.00646   0.00187  -0.1193   0.9432   0.0300
  -3.500   0.1053   0.00618   0.00158  -0.1192   0.9278   0.0427
  -3.000   0.1616   0.00593   0.00136  -0.1192   0.9096   0.0643
  -2.500   0.2179   0.00575   0.00118  -0.1192   0.8884   0.0902
  -2.000   0.2745   0.00563   0.00106  -0.1192   0.8640   0.1173
  -1.500   0.3310   0.00555   0.00097  -0.1192   0.8363   0.1507
  -1.000   0.3874   0.00550   0.00092  -0.1192   0.8065   0.1892
  -0.500   0.4438   0.00548   0.00091  -0.1193   0.7746   0.2375
   0.000   0.5003   0.00545   0.00094  -0.1194   0.7409   0.3046
   0.500   0.5555   0.00558   0.00102  -0.1193   0.6821   0.3769
   1.000   0.6110   0.00567   0.00114  -0.1193   0.6282   0.4743
   1.500   0.6665   0.00526   0.00136  -0.1196   0.5905   0.7827
   2.000   0.7173   0.00503   0.00142  -0.1183   0.5550   1.0000
   2.500   0.7728   0.00535   0.00158  -0.1182   0.5131   1.0000
   3.000   0.8270   0.00584   0.00180  -0.1179   0.4472   1.0000
   3.500   0.8790   0.00664   0.00215  -0.1174   0.3417   1.0000
   4.000   0.9275   0.00795   0.00276  -0.1164   0.1898   1.0000
   4.500   0.9792   0.00873   0.00323  -0.1158   0.1232   1.0000
   5.000   1.0304   0.00953   0.00376  -0.1151   0.0680   1.0000
   5.500   1.0813   0.01031   0.00435  -0.1144   0.0335   1.0000
   6.000   1.1323   0.01103   0.00498  -0.1135   0.0187   1.0000
   6.500   1.1826   0.01179   0.00574  -0.1125   0.0128   1.0000
   7.000   1.2337   0.01237   0.00635  -0.1118   0.0114   1.0000
   7.500   1.2825   0.01320   0.00722  -0.1106   0.0096   1.0000
   8.000   1.3297   0.01417   0.00830  -0.1091   0.0085   1.0000
   8.500   1.3773   0.01497   0.00916  -0.1078   0.0078   1.0000
   9.000   1.4233   0.01589   0.01014  -0.1062   0.0071   1.0000
   9.500   1.4650   0.01721   0.01156  -0.1040   0.0063   1.0000
  10.000   1.5018   0.01894   0.01350  -0.1009   0.0058   1.0000
  10.500   1.5435   0.01996   0.01461  -0.0987   0.0054   1.0000
  11.000   1.5826   0.02109   0.01584  -0.0962   0.0050   1.0000
  11.500   1.6194   0.02226   0.01710  -0.0934   0.0046   1.0000
  12.000   1.6499   0.02371   0.01866  -0.0896   0.0042   1.0000
  12.500   1.6551   0.02650   0.02170  -0.0817   0.0038   1.0000
  13.000   1.6549   0.02982   0.02532  -0.0740   0.0036   1.0000
  13.500   1.6708   0.03209   0.02775  -0.0695   0.0035   1.0000
  14.000   1.6799   0.03516   0.03101  -0.0649   0.0034   1.0000
  14.500   1.6833   0.03907   0.03516  -0.0609   0.0033   1.0000
  15.000   1.6807   0.04405   0.04037  -0.0578   0.0032   1.0000
  15.500   1.6702   0.05056   0.04715  -0.0560   0.0031   1.0000
  16.000   1.6528   0.05875   0.05560  -0.0559   0.0030   1.0000
  16.500   1.6272   0.06915   0.06629  -0.0581   0.0030   1.0000
  17.000   1.5896   0.08279   0.08024  -0.0629   0.0030   1.0000
  17.500   1.5385   0.10025   0.09802  -0.0707   0.0030   1.0000
  18.000   1.4686   0.12357   0.12168  -0.0828   0.0031   1.0000
  18.500   1.3822   0.15343   0.15190  -0.0995   0.0032   1.0000
