  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.215 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4874   0.00963   0.00414  -0.1075   0.7579   1.0000
   0.500   0.5395   0.00979   0.00400  -0.1064   0.7323   1.0000
   1.000   0.5909   0.01002   0.00399  -0.1053   0.7055   1.0000
   1.500   0.6431   0.01031   0.00405  -0.1043   0.6806   1.0000
   2.000   0.6954   0.01063   0.00419  -0.1035   0.6569   1.0000
   2.500   0.7485   0.01101   0.00437  -0.1028   0.6357   1.0000
   3.000   0.8006   0.01140   0.00467  -0.1020   0.6148   1.0000
   3.500   0.8531   0.01181   0.00501  -0.1013   0.5955   1.0000
   4.000   0.9056   0.01225   0.00538  -0.1006   0.5772   1.0000
   4.500   0.9579   0.01271   0.00579  -0.0999   0.5594   1.0000
   5.000   1.0098   0.01318   0.00624  -0.0992   0.5416   1.0000
   5.500   1.0613   0.01368   0.00670  -0.0983   0.5233   1.0000
   6.000   1.1100   0.01413   0.00722  -0.0970   0.5021   1.0000
   6.500   1.1571   0.01454   0.00765  -0.0953   0.4778   1.0000
   7.000   1.2027   0.01501   0.00816  -0.0934   0.4525   1.0000
   7.500   1.2466   0.01552   0.00869  -0.0913   0.4259   1.0000
   8.000   1.2873   0.01606   0.00931  -0.0886   0.3946   1.0000
   8.500   1.3242   0.01673   0.01004  -0.0854   0.3559   1.0000
   9.000   1.3535   0.01781   0.01101  -0.0811   0.3058   1.0000
   9.500   1.3688   0.01948   0.01243  -0.0747   0.2436   1.0000
  10.000   1.3727   0.02208   0.01465  -0.0675   0.1736   1.0000
  10.500   1.3716   0.02545   0.01770  -0.0608   0.1210   1.0000
  11.000   1.3722   0.02910   0.02125  -0.0552   0.0935   1.0000
  11.500   1.3730   0.03312   0.02525  -0.0507   0.0785   1.0000
  12.000   1.3757   0.03735   0.02958  -0.0472   0.0685   1.0000
  12.500   1.3773   0.04197   0.03432  -0.0442   0.0614   1.0000
  13.000   1.3766   0.04699   0.03935  -0.0415   0.0559   1.0000
  13.500   1.3850   0.05140   0.04399  -0.0397   0.0513   1.0000
  14.000   1.3908   0.05600   0.04858  -0.0375   0.0475   1.0000
  14.500   1.3992   0.06071   0.05357  -0.0363   0.0441   1.0000
  15.000   1.4105   0.06494   0.05781  -0.0346   0.0413   1.0000
