  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.403 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4978   0.00625   0.00237  -0.1213   0.8939   1.0000
   0.500   0.5535   0.00628   0.00224  -0.1207   0.8676   1.0000
   1.000   0.6087   0.00640   0.00220  -0.1200   0.8374   1.0000
   1.500   0.6632   0.00659   0.00222  -0.1193   0.8026   1.0000
   2.000   0.7159   0.00688   0.00227  -0.1181   0.7494   1.0000
   2.500   0.7692   0.00724   0.00244  -0.1172   0.7043   1.0000
   3.000   0.8226   0.00762   0.00268  -0.1165   0.6619   1.0000
   3.500   0.8754   0.00805   0.00298  -0.1157   0.6149   1.0000
   4.000   0.9262   0.00863   0.00333  -0.1145   0.5489   1.0000
   4.500   0.9757   0.00936   0.00380  -0.1132   0.4670   1.0000
   5.000   1.0183   0.01096   0.00458  -0.1111   0.2925   1.0000
   5.500   1.0594   0.01295   0.00576  -0.1091   0.1423   1.0000
   6.000   1.1017   0.01478   0.00708  -0.1070   0.0530   1.0000
   6.500   1.1449   0.01644   0.00873  -0.1047   0.0321   1.0000
   7.000   1.1846   0.01840   0.01081  -0.1018   0.0251   1.0000
   7.500   1.2251   0.02014   0.01272  -0.0990   0.0219   1.0000
   8.000   1.2590   0.02282   0.01552  -0.0954   0.0191   1.0000
   8.500   1.2954   0.02571   0.01870  -0.0921   0.0175   1.0000
   9.000   1.3329   0.02872   0.02202  -0.0890   0.0162   1.0000
   9.500   1.3673   0.03181   0.02541  -0.0858   0.0148   1.0000
  10.000   1.3942   0.03545   0.02927  -0.0822   0.0133   1.0000
  10.500   1.3960   0.04438   0.03901  -0.0755   0.0128   1.0000
  11.000   1.3886   0.04887   0.04408  -0.0674   0.0126   1.0000
  11.500   1.3620   0.05508   0.05081  -0.0590   0.0125   1.0000
  12.000   1.3237   0.06359   0.05981  -0.0537   0.0126   1.0000
