  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.844 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.5028   0.00596   0.00134  -0.1206   0.8241   0.4205
   0.500   0.5582   0.00568   0.00144  -0.1206   0.7917   0.6011
   1.500   0.6602   0.00536   0.00152  -0.1179   0.6900   1.0000
   2.000   0.7150   0.00569   0.00166  -0.1175   0.6473   1.0000
   2.500   0.7699   0.00601   0.00184  -0.1173   0.6067   1.0000
   3.000   0.8241   0.00640   0.00205  -0.1169   0.5618   1.0000
   3.500   0.8771   0.00693   0.00234  -0.1164   0.4961   1.0000
   4.000   0.9287   0.00765   0.00270  -0.1156   0.4090   1.0000
   4.500   0.9738   0.00930   0.00348  -0.1141   0.2262   1.0000
   5.000   1.0221   0.01048   0.00420  -0.1131   0.1330   1.0000
   5.500   1.0704   0.01157   0.00495  -0.1120   0.0661   1.0000
   6.000   1.1183   0.01268   0.00585  -0.1107   0.0301   1.0000
   6.500   1.1658   0.01381   0.00699  -0.1091   0.0191   1.0000
   7.000   1.2138   0.01476   0.00806  -0.1077   0.0163   1.0000
   7.500   1.2580   0.01611   0.00949  -0.1057   0.0134   1.0000
   8.000   1.2997   0.01765   0.01121  -0.1032   0.0122   1.0000
   8.500   1.3416   0.01903   0.01275  -0.1009   0.0111   1.0000
   9.000   1.3831   0.02029   0.01409  -0.0987   0.0100   1.0000
   9.500   1.4064   0.02378   0.01785  -0.0935   0.0088   1.0000
  10.000   1.4429   0.02531   0.01959  -0.0905   0.0083   1.0000
  10.500   1.4718   0.02753   0.02203  -0.0864   0.0077   1.0000
  11.000   1.4933   0.02990   0.02465  -0.0813   0.0072   1.0000
  11.500   1.5066   0.03231   0.02728  -0.0752   0.0068   1.0000
  12.000   1.5152   0.03525   0.03043  -0.0694   0.0065   1.0000
  12.500   1.5008   0.04107   0.03664  -0.0625   0.0061   1.0000
  13.000   1.4703   0.04920   0.04533  -0.0568   0.0058   1.0000
  13.500   1.4622   0.05516   0.05161  -0.0548   0.0057   1.0000
  14.000   1.4392   0.06414   0.06096  -0.0550   0.0056   1.0000
  14.500   1.4057   0.07609   0.07329  -0.0582   0.0056   1.0000
  15.000   1.3623   0.09180   0.08937  -0.0654   0.0056   1.0000
