  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.730 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4715   0.00696   0.00169  -0.1033   0.6401   0.5523
   0.500   0.5194   0.00640   0.00184  -0.1015   0.6147   0.8199
   1.000   0.5899   0.00635   0.00194  -0.1041   0.5890   0.9995
   1.500   0.6426   0.00657   0.00202  -0.1034   0.5666   1.0000
   2.000   0.6954   0.00682   0.00214  -0.1027   0.5461   1.0000
   2.500   0.7486   0.00707   0.00228  -0.1022   0.5278   1.0000
   3.000   0.8022   0.00733   0.00245  -0.1017   0.5112   1.0000
   3.500   0.8558   0.00760   0.00265  -0.1013   0.4956   1.0000
   4.000   0.9094   0.00787   0.00287  -0.1009   0.4805   1.0000
   4.500   0.9627   0.00815   0.00312  -0.1004   0.4649   1.0000
   5.000   1.0154   0.00847   0.00338  -0.0999   0.4468   1.0000
   5.500   1.0669   0.00884   0.00368  -0.0991   0.4256   1.0000
   6.000   1.1191   0.00916   0.00399  -0.0986   0.4029   1.0000
   6.500   1.1693   0.00960   0.00435  -0.0977   0.3756   1.0000
   7.000   1.2176   0.01016   0.00480  -0.0965   0.3403   1.0000
   7.500   1.2623   0.01095   0.00541  -0.0947   0.2950   1.0000
   8.000   1.3022   0.01205   0.00622  -0.0923   0.2382   1.0000
   8.500   1.3368   0.01344   0.00727  -0.0891   0.1754   1.0000
   9.000   1.3667   0.01498   0.00849  -0.0851   0.1211   1.0000
   9.500   1.3919   0.01645   0.00977  -0.0803   0.0854   1.0000
  10.000   1.4179   0.01792   0.01114  -0.0759   0.0633   1.0000
  10.500   1.4433   0.01946   0.01265  -0.0718   0.0502   1.0000
  11.000   1.4672   0.02118   0.01437  -0.0677   0.0416   1.0000
  11.500   1.4905   0.02302   0.01627  -0.0640   0.0362   1.0000
  12.000   1.5108   0.02518   0.01853  -0.0604   0.0322   1.0000
  12.500   1.5240   0.02804   0.02147  -0.0566   0.0287   1.0000
  13.000   1.5433   0.03063   0.02420  -0.0539   0.0265   1.0000
  13.500   1.5499   0.03450   0.02817  -0.0509   0.0245   1.0000
  14.000   1.5596   0.03837   0.03221  -0.0487   0.0230   1.0000
  14.500   1.5675   0.04266   0.03665  -0.0470   0.0216   1.0000
  15.000   1.5622   0.04865   0.04279  -0.0456   0.0204   1.0000
