  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.403 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4575   0.00730   0.00260  -0.1000   0.6974   0.9033
   0.500   0.5389   0.00743   0.00254  -0.1052   0.6695   1.0000
   1.000   0.5899   0.00766   0.00257  -0.1041   0.6428   1.0000
   1.500   0.6415   0.00795   0.00265  -0.1032   0.6187   1.0000
   2.000   0.6937   0.00823   0.00279  -0.1024   0.5958   1.0000
   2.500   0.7462   0.00854   0.00296  -0.1017   0.5754   1.0000
   3.000   0.7988   0.00887   0.00317  -0.1010   0.5569   1.0000
   3.500   0.8516   0.00922   0.00342  -0.1004   0.5396   1.0000
   4.000   0.9043   0.00957   0.00370  -0.0998   0.5230   1.0000
   4.500   0.9568   0.00993   0.00402  -0.0992   0.5067   1.0000
   5.000   1.0087   0.01029   0.00436  -0.0985   0.4897   1.0000
   5.500   1.0598   0.01063   0.00472  -0.0976   0.4704   1.0000
   6.000   1.1095   0.01100   0.00509  -0.0965   0.4477   1.0000
   6.500   1.1581   0.01146   0.00550  -0.0953   0.4247   1.0000
   7.000   1.2063   0.01187   0.00596  -0.0940   0.3986   1.0000
   7.500   1.2519   0.01243   0.00648  -0.0923   0.3665   1.0000
   8.000   1.2937   0.01320   0.00714  -0.0900   0.3249   1.0000
   8.500   1.3287   0.01436   0.00806  -0.0868   0.2709   1.0000
   9.000   1.3559   0.01591   0.00931  -0.0824   0.2066   1.0000
   9.500   1.3732   0.01787   0.01092  -0.0765   0.1447   1.0000
  10.000   1.3881   0.02009   0.01287  -0.0709   0.0994   1.0000
  10.500   1.4044   0.02233   0.01502  -0.0659   0.0738   1.0000
  11.000   1.4200   0.02475   0.01744  -0.0614   0.0596   1.0000
  11.500   1.4340   0.02748   0.02024  -0.0573   0.0509   1.0000
  12.000   1.4445   0.03071   0.02359  -0.0536   0.0450   1.0000
  12.500   1.4465   0.03493   0.02789  -0.0501   0.0405   1.0000
  13.000   1.4587   0.03858   0.03172  -0.0478   0.0372   1.0000
  13.500   1.4558   0.04392   0.03718  -0.0456   0.0346   1.0000
  14.000   1.4595   0.04891   0.04238  -0.0442   0.0324   1.0000
  14.500   1.4618   0.05433   0.04796  -0.0433   0.0304   1.0000
  15.000   1.4509   0.06132   0.05503  -0.0425   0.0288   1.0000
