  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.077 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.0000   0.01817   0.01038  -0.0000   1.0000   1.0000
   0.500   0.0034   0.01848   0.01068   0.0036   0.9919   1.0000
   1.000   0.1548   0.01870   0.01102  -0.0162   0.9565   1.0000
   1.500   0.2936   0.01801   0.01054  -0.0315   0.9120   1.0000
   2.000   0.3739   0.01718   0.00983  -0.0341   0.8518   1.0000
   2.500   0.4201   0.01675   0.00933  -0.0300   0.7857   1.0000
   3.000   0.4598   0.01667   0.00911  -0.0249   0.7163   1.0000
   3.500   0.4994   0.01686   0.00907  -0.0202   0.6440   1.0000
   4.000   0.5390   0.01730   0.00923  -0.0158   0.5679   1.0000
   4.500   0.5777   0.01797   0.00954  -0.0117   0.4884   1.0000
   5.000   0.6148   0.01893   0.01012  -0.0077   0.4043   1.0000
   5.500   0.6505   0.02028   0.01104  -0.0038   0.3211   1.0000
   6.000   0.6865   0.02205   0.01241  -0.0002   0.2509   1.0000
   6.500   0.7248   0.02416   0.01424   0.0030   0.2015   1.0000
   7.000   0.7659   0.02662   0.01647   0.0055   0.1681   1.0000
   7.500   0.8069   0.02946   0.01952   0.0081   0.1445   1.0000
   8.000   0.8474   0.03273   0.02301   0.0105   0.1280   1.0000
   8.500   0.8827   0.03690   0.02765   0.0133   0.1167   1.0000
   9.000   0.9156   0.04160   0.03263   0.0158   0.1081   1.0000
   9.500   0.9250   0.04790   0.03997   0.0205   0.1032   1.0000
  10.000   0.9319   0.05433   0.04696   0.0241   0.0993   1.0000
  10.500   0.8786   0.06542   0.05894   0.0283   0.1018   1.0000
  11.000   0.7963   0.07968   0.07352   0.0251   0.1064   1.0000
  11.500   0.7777   0.09270   0.08659   0.0203   0.1095   1.0000
  12.000   0.4673   0.13040   0.12441  -0.0020   0.2029   1.0000
  12.500   0.4722   0.13718   0.13119  -0.0028   0.1950   1.0000
  13.000   0.5079   0.14588   0.13994  -0.0017   0.1819   1.0000
  13.500   0.4645   0.14611   0.14014  -0.0048   0.1724   1.0000
  14.000   0.4796   0.15303   0.14709  -0.0052   0.1657   1.0000
  14.500   0.4778   0.15615   0.15024  -0.0064   0.1540   1.0000
  15.000   0.4701   0.16004   0.15412  -0.0087   0.1480   1.0000
