  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     2.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.6801   0.01928   0.01658  -0.0997   0.9972   0.0058
  -9.500  -0.6185   0.01607   0.01297  -0.1038   0.9960   0.0061
  -9.000  -0.5553   0.01403   0.01066  -0.1069   0.9951   0.0064
  -8.500  -0.4908   0.01272   0.00916  -0.1097   0.9943   0.0069
  -8.000  -0.4293   0.01146   0.00771  -0.1116   0.9918   0.0075
  -7.500  -0.3653   0.01065   0.00678  -0.1137   0.9896   0.0078
  -7.000  -0.3002   0.00914   0.00499  -0.1163   0.9876   0.0087
  -6.500  -0.2363   0.00834   0.00409  -0.1183   0.9845   0.0096
  -6.000  -0.1781   0.00781   0.00349  -0.1189   0.9779   0.0108
  -5.500  -0.1200   0.00724   0.00284  -0.1193   0.9706   0.0138
  -5.000  -0.0646   0.00696   0.00255  -0.1191   0.9600   0.0161
  -4.500  -0.0085   0.00654   0.00209  -0.1190   0.9480   0.0218
  -4.000   0.0476   0.00623   0.00175  -0.1189   0.9338   0.0291
  -3.500   0.1039   0.00599   0.00149  -0.1188   0.9170   0.0404
  -3.000   0.1605   0.00576   0.00127  -0.1188   0.8976   0.0616
  -2.500   0.2170   0.00561   0.00111  -0.1188   0.8745   0.0854
  -2.000   0.2737   0.00550   0.00099  -0.1189   0.8485   0.1113
  -1.500   0.3303   0.00544   0.00092  -0.1190   0.8197   0.1438
  -1.000   0.3869   0.00542   0.00088  -0.1190   0.7890   0.1779
  -0.500   0.4435   0.00540   0.00087  -0.1192   0.7567   0.2224
   0.000   0.4999   0.00540   0.00090  -0.1193   0.7191   0.2854
   0.500   0.5551   0.00557   0.00098  -0.1192   0.6545   0.3510
   1.000   0.6111   0.00566   0.00109  -0.1193   0.6075   0.4334
   1.500   0.6673   0.00554   0.00126  -0.1196   0.5721   0.6087
   2.000   0.7179   0.00493   0.00139  -0.1185   0.5361   1.0000
   2.500   0.7734   0.00525   0.00155  -0.1184   0.4930   1.0000
   3.000   0.8275   0.00577   0.00177  -0.1182   0.4219   1.0000
   3.500   0.8784   0.00677   0.00220  -0.1175   0.2908   1.0000
   4.000   0.9284   0.00786   0.00273  -0.1167   0.1680   1.0000
   4.500   0.9806   0.00857   0.00317  -0.1162   0.1104   1.0000
   5.000   1.0319   0.00936   0.00369  -0.1155   0.0572   1.0000
   5.500   1.0835   0.01006   0.00424  -0.1148   0.0304   1.0000
   6.000   1.1351   0.01069   0.00480  -0.1141   0.0181   1.0000
   6.500   1.1861   0.01137   0.00546  -0.1133   0.0126   1.0000
   7.000   1.2371   0.01197   0.00608  -0.1125   0.0107   1.0000
   7.500   1.2854   0.01291   0.00709  -0.1111   0.0088   1.0000
   8.000   1.3352   0.01352   0.00775  -0.1102   0.0081   1.0000
   8.500   1.3831   0.01430   0.00858  -0.1090   0.0074   1.0000
   9.000   1.4289   0.01529   0.00962  -0.1073   0.0066   1.0000
   9.500   1.4685   0.01691   0.01143  -0.1046   0.0058   1.0000
  10.000   1.5137   0.01771   0.01229  -0.1030   0.0056   1.0000
  10.500   1.5566   0.01866   0.01332  -0.1011   0.0051   1.0000
  11.000   1.5979   0.01964   0.01436  -0.0989   0.0047   1.0000
  11.500   1.6358   0.02082   0.01562  -0.0963   0.0043   1.0000
  12.000   1.6535   0.02354   0.01862  -0.0903   0.0037   1.0000
  12.500   1.6758   0.02518   0.02041  -0.0851   0.0036   1.0000
  13.000   1.6959   0.02675   0.02211  -0.0798   0.0035   1.0000
  13.500   1.7135   0.02869   0.02420  -0.0747   0.0033   1.0000
  14.000   1.7258   0.03122   0.02691  -0.0696   0.0032   1.0000
  14.500   1.7344   0.03429   0.03017  -0.0650   0.0031   1.0000
  15.000   1.7390   0.03801   0.03408  -0.0610   0.0029   1.0000
  15.500   1.7383   0.04269   0.03897  -0.0579   0.0028   1.0000
  16.000   1.7328   0.04844   0.04494  -0.0559   0.0027   1.0000
  16.500   1.7209   0.05559   0.05232  -0.0553   0.0027   1.0000
  17.000   1.6996   0.06493   0.06191  -0.0566   0.0026   1.0000
  17.500   1.6688   0.07675   0.07400  -0.0600   0.0026   1.0000
  18.000   1.6222   0.09240   0.08996  -0.0663   0.0026   1.0000
  18.500   1.5560   0.11343   0.11134  -0.0764   0.0026   1.0000
  19.000   1.4566   0.14429   0.14262  -0.0933   0.0027   1.0000
  19.500   1.3303   0.18697   0.18573  -0.1196   0.0030   1.0000
