  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.602 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.3490   0.00631   0.00181  -0.0765   0.6837   0.7959
   0.500   0.3978   0.00622   0.00194  -0.0741   0.6540   0.9302
   1.000   0.4727   0.00644   0.00201  -0.0778   0.6234   0.9852
   1.500   0.5507   0.00668   0.00208  -0.0827   0.5937   1.0000
   2.000   0.5997   0.00693   0.00217  -0.0813   0.5682   1.0000
   2.500   0.6496   0.00716   0.00229  -0.0800   0.5446   1.0000
   3.000   0.6998   0.00743   0.00244  -0.0788   0.5225   1.0000
   3.500   0.7509   0.00771   0.00263  -0.0778   0.5015   1.0000
   4.000   0.8027   0.00799   0.00285  -0.0769   0.4797   1.0000
   4.500   0.8541   0.00832   0.00310  -0.0760   0.4561   1.0000
   5.000   0.9059   0.00864   0.00337  -0.0752   0.4308   1.0000
   5.500   0.9570   0.00903   0.00368  -0.0744   0.4029   1.0000
   6.000   1.0074   0.00947   0.00403  -0.0734   0.3684   1.0000
   6.500   1.0556   0.01009   0.00448  -0.0722   0.3257   1.0000
   7.000   1.1014   0.01090   0.00507  -0.0706   0.2731   1.0000
   7.500   1.1440   0.01196   0.00584  -0.0686   0.2132   1.0000
   8.000   1.1836   0.01322   0.00678  -0.0662   0.1541   1.0000
   9.000   1.2583   0.01581   0.00895  -0.0608   0.0775   1.0000
   9.500   1.2933   0.01707   0.01014  -0.0577   0.0599   1.0000
  10.000   1.3240   0.01830   0.01137  -0.0538   0.0496   1.0000
  10.500   1.3518   0.01969   0.01280  -0.0498   0.0426   1.0000
  11.000   1.3753   0.02141   0.01456  -0.0456   0.0375   1.0000
  11.500   1.4015   0.02303   0.01627  -0.0421   0.0338   1.0000
  12.000   1.4199   0.02529   0.01865  -0.0382   0.0309   1.0000
  12.500   1.4394   0.02764   0.02111  -0.0351   0.0285   1.0000
  13.000   1.4471   0.03115   0.02475  -0.0316   0.0266   1.0000
  13.500   1.4632   0.03423   0.02800  -0.0294   0.0250   1.0000
  14.000   1.4722   0.03822   0.03211  -0.0276   0.0236   1.0000
  14.500   1.4664   0.04399   0.03805  -0.0260   0.0225   1.0000
  15.000   1.4721   0.04891   0.04320  -0.0253   0.0216   1.0000
