  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.588 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.3485   0.00633   0.00185  -0.0764   0.6860   0.8049
   0.500   0.3983   0.00626   0.00197  -0.0741   0.6564   0.9360
   1.000   0.4750   0.00649   0.00204  -0.0783   0.6256   0.9868
   1.500   0.5506   0.00673   0.00210  -0.0827   0.5961   1.0000
   2.000   0.5996   0.00697   0.00219  -0.0812   0.5702   1.0000
   2.500   0.6494   0.00721   0.00231  -0.0800   0.5467   1.0000
   3.000   0.6998   0.00747   0.00247  -0.0788   0.5245   1.0000
   4.000   0.8025   0.00805   0.00288  -0.0769   0.4816   1.0000
   4.500   0.8540   0.00837   0.00313  -0.0760   0.4580   1.0000
   5.000   0.9056   0.00871   0.00340  -0.0752   0.4329   1.0000
   5.500   0.9565   0.00910   0.00372  -0.0743   0.4050   1.0000
   6.000   1.0070   0.00954   0.00407  -0.0733   0.3710   1.0000
   6.500   1.0552   0.01015   0.00452  -0.0721   0.3284   1.0000
   7.000   1.1011   0.01094   0.00510  -0.0705   0.2765   1.0000
   7.500   1.1436   0.01200   0.00587  -0.0685   0.2167   1.0000
   8.000   1.1832   0.01327   0.00682  -0.0661   0.1571   1.0000
   8.500   1.2205   0.01462   0.00789  -0.0634   0.1091   1.0000
   9.000   1.2573   0.01589   0.00901  -0.0606   0.0787   1.0000
   9.500   1.2918   0.01719   0.01022  -0.0574   0.0605   1.0000
  10.000   1.3221   0.01842   0.01146  -0.0535   0.0502   1.0000
  10.500   1.3496   0.01984   0.01292  -0.0495   0.0431   1.0000
  11.000   1.3720   0.02163   0.01475  -0.0451   0.0378   1.0000
  11.500   1.3992   0.02320   0.01644  -0.0418   0.0342   1.0000
  12.000   1.4161   0.02558   0.01891  -0.0378   0.0312   1.0000
  12.500   1.4363   0.02790   0.02136  -0.0348   0.0289   1.0000
  13.000   1.4414   0.03165   0.02523  -0.0312   0.0269   1.0000
  13.500   1.4583   0.03470   0.02846  -0.0291   0.0253   1.0000
  14.000   1.4686   0.03858   0.03248  -0.0274   0.0239   1.0000
  14.500   1.4607   0.04458   0.03862  -0.0258   0.0227   1.0000
  15.000   1.4662   0.04956   0.04382  -0.0252   0.0219   1.0000
