  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0010                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.659 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.0000   0.00501   0.00139  -0.0000   0.8321   0.8321
   0.500   0.0508   0.00508   0.00142   0.0018   0.7752   0.8799
   1.000   0.1018   0.00528   0.00149   0.0036   0.7115   0.9180
   1.500   0.1552   0.00561   0.00161   0.0047   0.6412   0.9468
   2.000   0.2137   0.00602   0.00176   0.0045   0.5639   0.9679
   2.500   0.2815   0.00653   0.00194   0.0020   0.4769   0.9797
   3.500   0.4254   0.00776   0.00244  -0.0056   0.2852   0.9942
   4.000   0.4985   0.00851   0.00278  -0.0098   0.1891   0.9990
   4.500   0.5505   0.00917   0.00314  -0.0095   0.1232   1.0000
   5.000   0.5963   0.00981   0.00358  -0.0078   0.0815   1.0000
   5.500   0.6419   0.01044   0.00411  -0.0059   0.0585   1.0000
   6.000   0.6876   0.01110   0.00473  -0.0040   0.0456   1.0000
   6.500   0.7333   0.01182   0.00546  -0.0021   0.0375   1.0000
   7.000   0.7785   0.01269   0.00636  -0.0002   0.0319   1.0000
   7.500   0.8220   0.01386   0.00756   0.0020   0.0274   1.0000
   8.000   0.8698   0.01456   0.00835   0.0034   0.0248   1.0000
   8.500   0.9118   0.01614   0.00999   0.0054   0.0221   1.0000
   9.000   0.9581   0.01716   0.01117   0.0069   0.0206   1.0000
   9.500   1.0033   0.01830   0.01238   0.0083   0.0189   1.0000
  10.000   1.0411   0.02047   0.01473   0.0105   0.0175   1.0000
  10.500   1.0822   0.02209   0.01656   0.0123   0.0164   1.0000
  11.000   1.1203   0.02388   0.01853   0.0143   0.0155   1.0000
  11.500   1.1537   0.02600   0.02080   0.0165   0.0147   1.0000
  12.000   1.1700   0.03006   0.02522   0.0202   0.0140   1.0000
  12.500   1.1871   0.03263   0.02811   0.0239   0.0135   1.0000
  13.000   1.1899   0.03620   0.03201   0.0277   0.0130   1.0000
  13.500   1.1832   0.04144   0.03759   0.0291   0.0127   1.0000
  14.000   1.1679   0.04917   0.04567   0.0264   0.0125   1.0000
  14.500   1.1402   0.06088   0.05775   0.0189   0.0124   1.0000
  15.000   1.0840   0.07982   0.07712   0.0060   0.0125   1.0000
