  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.042 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0732   0.00863   0.00368  -0.1180   0.9802   0.0208
  -4.500  -0.0092   0.00796   0.00295  -0.1197   0.9747   0.0271
  -4.000   0.0526   0.00747   0.00245  -0.1210   0.9678   0.0367
  -3.500   0.1107   0.00708   0.00206  -0.1213   0.9576   0.0524
  -3.000   0.1667   0.00673   0.00176  -0.1211   0.9441   0.0779
  -2.500   0.2224   0.00647   0.00155  -0.1208   0.9282   0.1069
  -2.000   0.2782   0.00625   0.00138  -0.1206   0.9087   0.1406
  -1.500   0.3340   0.00610   0.00126  -0.1204   0.8868   0.1784
  -1.000   0.3899   0.00596   0.00118  -0.1203   0.8609   0.2283
  -0.500   0.4459   0.00586   0.00116  -0.1202   0.8323   0.2972
   0.000   0.5018   0.00579   0.00118  -0.1201   0.8011   0.3780
   0.500   0.5576   0.00568   0.00126  -0.1201   0.7667   0.4921
   1.000   0.6056   0.00480   0.00133  -0.1183   0.7117   1.0000
   1.500   0.6602   0.00516   0.00143  -0.1179   0.6593   1.0000
   2.000   0.7155   0.00545   0.00156  -0.1177   0.6195   1.0000
   2.500   0.7706   0.00578   0.00174  -0.1175   0.5793   1.0000
   3.000   0.8250   0.00618   0.00195  -0.1172   0.5305   1.0000
   3.500   0.8781   0.00674   0.00224  -0.1167   0.4607   1.0000
   4.000   0.9286   0.00765   0.00266  -0.1159   0.3467   1.0000
   4.500   0.9746   0.00924   0.00345  -0.1146   0.1804   1.0000
   5.000   1.0246   0.01018   0.00405  -0.1137   0.1115   1.0000
   5.500   1.0735   0.01121   0.00476  -0.1127   0.0523   1.0000
   6.000   1.1226   0.01217   0.00559  -0.1115   0.0257   1.0000
   6.500   1.1718   0.01307   0.00650  -0.1103   0.0177   1.0000
   7.000   1.2202   0.01397   0.00746  -0.1090   0.0144   1.0000
   7.500   1.2659   0.01517   0.00878  -0.1072   0.0123   1.0000
   8.000   1.3119   0.01620   0.00992  -0.1056   0.0110   1.0000
   8.500   1.3557   0.01738   0.01119  -0.1036   0.0098   1.0000
   9.000   1.3894   0.01967   0.01369  -0.0999   0.0087   1.0000
   9.500   1.4301   0.02093   0.01509  -0.0975   0.0082   1.0000
  10.000   1.4669   0.02249   0.01682  -0.0946   0.0075   1.0000
  10.500   1.5010   0.02409   0.01855  -0.0913   0.0069   1.0000
  11.000   1.5248   0.02636   0.02099  -0.0865   0.0063   1.0000
  11.500   1.5178   0.03114   0.02622  -0.0772   0.0058   1.0000
  12.000   1.5355   0.03310   0.02838  -0.0722   0.0056   1.0000
  12.500   1.5468   0.03587   0.03140  -0.0672   0.0053   1.0000
  13.000   1.5503   0.03964   0.03544  -0.0624   0.0051   1.0000
  13.500   1.5458   0.04464   0.04074  -0.0584   0.0048   1.0000
  14.000   1.5345   0.05101   0.04743  -0.0558   0.0047   1.0000
  14.500   1.5173   0.05896   0.05569  -0.0553   0.0046   1.0000
  15.000   1.4924   0.06909   0.06614  -0.0571   0.0045   1.0000
  15.500   1.4556   0.08266   0.08007  -0.0621   0.0044   1.0000
  16.000   1.4073   0.10030   0.09806  -0.0706   0.0045   1.0000
  16.500   1.3389   0.12513   0.12329  -0.0845   0.0046   1.0000
