  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.115 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4663   0.01523   0.00847  -0.1088   0.8151   1.0000
   0.500   0.5186   0.01528   0.00828  -0.1075   0.7903   1.0000
   1.000   0.5770   0.01521   0.00796  -0.1072   0.7690   1.0000
   1.500   0.6317   0.01537   0.00792  -0.1064   0.7464   1.0000
   2.000   0.6852   0.01565   0.00804  -0.1055   0.7238   1.0000
   2.500   0.7408   0.01593   0.00816  -0.1050   0.7034   1.0000
   3.000   0.7941   0.01638   0.00850  -0.1042   0.6830   1.0000
   3.500   0.8453   0.01694   0.00901  -0.1032   0.6623   1.0000
   4.000   0.8976   0.01748   0.00953  -0.1024   0.6428   1.0000
   4.500   0.9504   0.01805   0.01007  -0.1016   0.6239   1.0000
   5.000   1.0036   0.01862   0.01062  -0.1009   0.6053   1.0000
   5.500   1.0540   0.01930   0.01135  -0.0998   0.5855   1.0000
   6.000   1.1022   0.01998   0.01214  -0.0983   0.5638   1.0000
   6.500   1.1532   0.02046   0.01263  -0.0970   0.5414   1.0000
   7.000   1.1989   0.02094   0.01321  -0.0948   0.5149   1.0000
   7.500   1.2450   0.02126   0.01357  -0.0926   0.4864   1.0000
   8.000   1.2876   0.02162   0.01397  -0.0898   0.4559   1.0000
   8.500   1.3236   0.02206   0.01456  -0.0860   0.4219   1.0000
   9.000   1.3528   0.02259   0.01523  -0.0813   0.3823   1.0000
   9.500   1.3724   0.02348   0.01615  -0.0752   0.3331   1.0000
  10.500   1.3595   0.02873   0.02079  -0.0578   0.2009   1.0000
  11.000   1.3428   0.03341   0.02505  -0.0506   0.1538   1.0000
  12.000   1.3384   0.04261   0.03404  -0.0415   0.1059   1.0000
  12.500   1.3483   0.04676   0.03818  -0.0382   0.0923   1.0000
  13.000   1.3658   0.05065   0.04212  -0.0354   0.0818   1.0000
  13.500   1.3921   0.05435   0.04585  -0.0329   0.0736   1.0000
  14.000   1.4178   0.05814   0.04970  -0.0309   0.0667   1.0000
  14.500   1.4302   0.06353   0.05556  -0.0286   0.0626   1.0000
  15.000   1.4335   0.06914   0.06153  -0.0268   0.0591   1.0000
