  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.162 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4368   0.01254   0.00677  -0.1148   0.9442   1.0000
   0.500   0.5172   0.01222   0.00631  -0.1195   0.9299   1.0000
   1.000   0.5862   0.01193   0.00597  -0.1215   0.9101   1.0000
   1.500   0.6539   0.01159   0.00561  -0.1230   0.8899   1.0000
   2.000   0.7141   0.01140   0.00543  -0.1229   0.8642   1.0000
   2.500   0.7714   0.01120   0.00521  -0.1218   0.8319   1.0000
   3.000   0.8233   0.01114   0.00506  -0.1194   0.7856   1.0000
   3.500   0.8761   0.01138   0.00527  -0.1178   0.7447   1.0000
   4.000   0.9275   0.01173   0.00560  -0.1160   0.6987   1.0000
   4.500   0.9765   0.01216   0.00597  -0.1137   0.6388   1.0000
   5.000   1.0223   0.01279   0.00641  -0.1109   0.5568   1.0000
   5.500   1.0616   0.01399   0.00709  -0.1073   0.4121   1.0000
   6.000   1.0850   0.01741   0.00899  -0.1023   0.1603   1.0000
   6.500   1.1126   0.02097   0.01183  -0.0976   0.0694   1.0000
   7.000   1.1480   0.02367   0.01459  -0.0939   0.0514   1.0000
   7.500   1.1858   0.02728   0.01831  -0.0906   0.0437   1.0000
   8.000   1.2293   0.03050   0.02168  -0.0884   0.0376   1.0000
   8.500   1.2759   0.03772   0.02937  -0.0868   0.0352   1.0000
   9.000   1.3076   0.04242   0.03494  -0.0826   0.0335   1.0000
   9.500   1.3249   0.04949   0.04291  -0.0770   0.0328   1.0000
  10.000   1.3218   0.05882   0.05306  -0.0704   0.0341   1.0000
  10.500   1.2767   0.07203   0.06744  -0.0601   0.0436   1.0000
  11.000   1.1497   0.06742   0.06315  -0.0409   0.0387   1.0000
  11.500   1.0774   0.07916   0.07535  -0.0385   0.0398   1.0000
  12.000   1.0090   0.09265   0.08912  -0.0421   0.0401   1.0000
  12.500   0.9225   0.11213   0.10884  -0.0529   0.0424   1.0000
  13.000   0.8881   0.12354   0.12030  -0.0565   0.0474   1.0000
  14.000   0.7890   0.16252   0.15916  -0.0784   0.0748   1.0000
  15.000   1.0421   0.20138   0.19776  -0.1177   0.0561   1.0000
