  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.261 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.0000   0.00836   0.00374  -0.0000   0.8754   0.8754
   0.500   0.0536   0.00844   0.00379   0.0021   0.8341   0.9091
   1.000   0.1145   0.00868   0.00389   0.0026   0.7872   0.9343
   1.500   0.1799   0.00900   0.00401   0.0017   0.7324   0.9558
   2.000   0.2584   0.00938   0.00413  -0.0024   0.6690   0.9696
   2.500   0.3392   0.00976   0.00424  -0.0074   0.5979   0.9820
   3.000   0.4207   0.01017   0.00434  -0.0129   0.5215   0.9936
   3.500   0.4919   0.01053   0.00441  -0.0166   0.4441   1.0000
   4.000   0.5373   0.01093   0.00454  -0.0151   0.3766   1.0000
   5.000   0.6235   0.01213   0.00519  -0.0111   0.2423   1.0000
   5.500   0.6642   0.01298   0.00575  -0.0087   0.1823   1.0000
   6.000   0.7038   0.01396   0.00649  -0.0060   0.1369   1.0000
   6.500   0.7428   0.01502   0.00741  -0.0031   0.1073   1.0000
   7.000   0.7819   0.01608   0.00843  -0.0002   0.0881   1.0000
   7.500   0.8199   0.01731   0.00962   0.0029   0.0752   1.0000
   8.000   0.8581   0.01862   0.01096   0.0058   0.0657   1.0000
   8.500   0.8961   0.02021   0.01259   0.0087   0.0586   1.0000
   9.000   0.9339   0.02204   0.01441   0.0113   0.0529   1.0000
   9.500   0.9739   0.02359   0.01610   0.0136   0.0484   1.0000
  10.000   1.0112   0.02591   0.01855   0.0159   0.0446   1.0000
  10.500   1.0480   0.02784   0.02067   0.0183   0.0414   1.0000
  11.000   1.0825   0.03104   0.02397   0.0204   0.0390   1.0000
  11.500   1.1084   0.03369   0.02707   0.0237   0.0368   1.0000
  12.000   1.1323   0.03630   0.02990   0.0267   0.0348   1.0000
  12.500   1.1501   0.04094   0.03469   0.0296   0.0334   1.0000
  13.000   1.1344   0.04534   0.03967   0.0352   0.0329   1.0000
  13.500   1.1079   0.05191   0.04679   0.0375   0.0324   1.0000
  14.000   1.0698   0.06144   0.05683   0.0351   0.0322   1.0000
  14.500   1.0177   0.07548   0.07135   0.0269   0.0323   1.0000
  15.000   0.9487   0.09568   0.09194   0.0132   0.0330   1.0000
