  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.886 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.3550   0.00610   0.00141  -0.0778   0.6437   0.6521
   0.500   0.4057   0.00585   0.00150  -0.0765   0.6148   0.8025
   1.000   0.4536   0.00576   0.00165  -0.0741   0.5874   0.9305
   1.500   0.5233   0.00595   0.00176  -0.0768   0.5603   0.9848
   2.000   0.6025   0.00622   0.00187  -0.0820   0.5344   1.0000
   2.500   0.6528   0.00642   0.00197  -0.0808   0.5128   1.0000
   3.000   0.7032   0.00665   0.00210  -0.0796   0.4920   1.0000
   4.000   0.8064   0.00716   0.00246  -0.0778   0.4499   1.0000
   4.500   0.8584   0.00747   0.00267  -0.0771   0.4255   1.0000
   5.000   0.9107   0.00779   0.00292  -0.0764   0.3985   1.0000
   5.500   0.9621   0.00820   0.00321  -0.0756   0.3654   1.0000
   6.000   1.0119   0.00874   0.00359  -0.0746   0.3247   1.0000
   6.500   1.0599   0.00945   0.00407  -0.0733   0.2752   1.0000
   7.000   1.1052   0.01036   0.00470  -0.0717   0.2190   1.0000
   8.000   1.1904   0.01252   0.00631  -0.0678   0.1152   1.0000
   8.500   1.2314   0.01363   0.00722  -0.0656   0.0821   1.0000
   9.000   1.2721   0.01467   0.00814  -0.0633   0.0614   1.0000
   9.500   1.3123   0.01564   0.00908  -0.0610   0.0492   1.0000
  10.000   1.3495   0.01667   0.01010  -0.0582   0.0410   1.0000
  10.500   1.3813   0.01775   0.01122  -0.0545   0.0355   1.0000
  11.000   1.4104   0.01904   0.01253  -0.0507   0.0312   1.0000
  11.500   1.4388   0.02041   0.01396  -0.0471   0.0281   1.0000
  12.000   1.4640   0.02205   0.01570  -0.0435   0.0258   1.0000
  12.500   1.4874   0.02390   0.01763  -0.0401   0.0236   1.0000
  13.000   1.5055   0.02626   0.02012  -0.0366   0.0220   1.0000
  13.500   1.5253   0.02868   0.02266  -0.0338   0.0206   1.0000
  14.000   1.5360   0.03206   0.02616  -0.0310   0.0194   1.0000
  14.500   1.5421   0.03617   0.03044  -0.0287   0.0185   1.0000
  15.000   1.5522   0.04018   0.03461  -0.0273   0.0177   1.0000
