  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0010                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.815 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.0000   0.00479   0.00115  -0.0000   0.7970   0.7971
   0.500   0.0516   0.00485   0.00117   0.0014   0.7369   0.8495
   1.000   0.1031   0.00502   0.00124   0.0029   0.6707   0.8941
   1.500   0.1546   0.00530   0.00136   0.0043   0.6003   0.9289
   2.000   0.2077   0.00566   0.00150   0.0053   0.5258   0.9561
   2.500   0.2682   0.00613   0.00169   0.0044   0.4448   0.9728
   3.000   0.3339   0.00667   0.00192   0.0022   0.3578   0.9838
   3.500   0.4068   0.00733   0.00220  -0.0018   0.2640   0.9889
   4.000   0.4761   0.00803   0.00254  -0.0051   0.1784   0.9948
   4.500   0.5473   0.00876   0.00294  -0.0089   0.1103   0.9990
   5.000   0.5999   0.00936   0.00336  -0.0086   0.0726   1.0000
   5.500   0.6456   0.00993   0.00383  -0.0068   0.0526   1.0000
   6.000   0.6912   0.01055   0.00442  -0.0048   0.0412   1.0000
   6.500   0.7369   0.01123   0.00509  -0.0029   0.0337   1.0000
   7.000   0.7837   0.01182   0.00571  -0.0012   0.0294   1.0000
   7.500   0.8294   0.01265   0.00659   0.0007   0.0257   1.0000
   8.000   0.8744   0.01367   0.00766   0.0025   0.0224   1.0000
   8.500   0.9215   0.01454   0.00863   0.0039   0.0206   1.0000
   9.000   0.9681   0.01551   0.00966   0.0053   0.0188   1.0000
   9.500   1.0110   0.01699   0.01126   0.0071   0.0172   1.0000
  10.000   1.0560   0.01815   0.01257   0.0085   0.0160   1.0000
  10.500   1.0990   0.01947   0.01398   0.0100   0.0149   1.0000
  11.000   1.1315   0.02206   0.01680   0.0127   0.0140   1.0000
  11.500   1.1694   0.02375   0.01870   0.0147   0.0134   1.0000
  12.000   1.2038   0.02558   0.02073   0.0169   0.0127   1.0000
  12.500   1.2341   0.02747   0.02279   0.0193   0.0120   1.0000
  13.000   1.2504   0.02991   0.02540   0.0232   0.0116   1.0000
  13.500   1.2422   0.03454   0.03034   0.0275   0.0112   1.0000
  14.000   1.2239   0.04141   0.03760   0.0281   0.0110   1.0000
  14.500   1.2137   0.04906   0.04558   0.0247   0.0109   1.0000
  15.000   1.1892   0.06059   0.05745   0.0174   0.0108   1.0000
