  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.815 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.5029   0.00600   0.00137  -0.1207   0.8280   0.4280
   0.500   0.5582   0.00566   0.00147  -0.1206   0.7956   0.6292
   1.500   0.6603   0.00539   0.00154  -0.1179   0.6952   1.0000
   2.000   0.7151   0.00572   0.00167  -0.1175   0.6519   1.0000
   2.500   0.7698   0.00606   0.00186  -0.1172   0.6113   1.0000
   3.000   0.8241   0.00643   0.00207  -0.1169   0.5666   1.0000
   3.500   0.8769   0.00697   0.00236  -0.1163   0.5015   1.0000
   4.500   0.9739   0.00928   0.00348  -0.1141   0.2367   1.0000
   5.000   1.0216   0.01054   0.00423  -0.1130   0.1362   1.0000
   5.500   1.0699   0.01164   0.00498  -0.1118   0.0685   1.0000
   6.000   1.1177   0.01276   0.00590  -0.1105   0.0309   1.0000
   6.500   1.1654   0.01384   0.00697  -0.1090   0.0199   1.0000
   7.000   1.2125   0.01492   0.00819  -0.1074   0.0165   1.0000
   7.500   1.2578   0.01611   0.00944  -0.1056   0.0139   1.0000
   8.000   1.2973   0.01793   0.01146  -0.1028   0.0124   1.0000
   8.500   1.3389   0.01935   0.01305  -0.1004   0.0114   1.0000
   9.000   1.3801   0.02064   0.01443  -0.0981   0.0102   1.0000
   9.500   1.4081   0.02345   0.01743  -0.0937   0.0090   1.0000
  10.000   1.4388   0.02586   0.02012  -0.0898   0.0085   1.0000
  10.500   1.4674   0.02811   0.02262  -0.0857   0.0079   1.0000
  11.000   1.4876   0.03065   0.02542  -0.0804   0.0074   1.0000
  11.500   1.4995   0.03328   0.02830  -0.0742   0.0070   1.0000
  12.000   1.5078   0.03624   0.03148  -0.0685   0.0066   1.0000
  12.500   1.5067   0.04037   0.03586  -0.0629   0.0063   1.0000
  13.000   1.4672   0.04965   0.04574  -0.0565   0.0060   1.0000
  13.500   1.4391   0.05833   0.05487  -0.0544   0.0058   1.0000
  14.000   1.4170   0.06745   0.06435  -0.0554   0.0058   1.0000
  14.500   1.3841   0.07974   0.07700  -0.0595   0.0057   1.0000
  15.000   1.3378   0.09659   0.09423  -0.0677   0.0057   1.0000
