  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.517 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.2296   0.00625   0.00195  -0.0501   0.7272   0.8457
   0.500   0.2808   0.00633   0.00205  -0.0482   0.6934   0.9189
   1.000   0.3435   0.00656   0.00216  -0.0490   0.6582   0.9613
   1.500   0.4172   0.00685   0.00226  -0.0526   0.6222   0.9837
   2.000   0.4995   0.00713   0.00237  -0.0583   0.5859   0.9955
   2.500   0.5635   0.00737   0.00246  -0.0602   0.5527   1.0000
   3.000   0.6113   0.00761   0.00257  -0.0586   0.5226   1.0000
   3.500   0.6591   0.00789   0.00272  -0.0570   0.4927   1.0000
   4.000   0.7069   0.00820   0.00293  -0.0553   0.4620   1.0000
   4.500   0.7548   0.00854   0.00316  -0.0537   0.4296   1.0000
   5.000   0.8027   0.00893   0.00345  -0.0521   0.3929   1.0000
   5.500   0.8503   0.00944   0.00379  -0.0505   0.3491   1.0000
   6.000   0.8970   0.01009   0.00423  -0.0489   0.2973   1.0000
   6.500   0.9424   0.01093   0.00481  -0.0472   0.2395   1.0000
   7.000   0.9863   0.01194   0.00553  -0.0454   0.1806   1.0000
   7.500   1.0293   0.01304   0.00637  -0.0435   0.1296   1.0000
   8.000   1.0718   0.01416   0.00730  -0.0415   0.0935   1.0000
   8.500   1.1137   0.01527   0.00830  -0.0394   0.0713   1.0000
   9.000   1.1539   0.01645   0.00943  -0.0371   0.0577   1.0000
   9.500   1.1922   0.01767   0.01065  -0.0346   0.0488   1.0000
  10.000   1.2293   0.01886   0.01190  -0.0319   0.0428   1.0000
  10.500   1.2592   0.02026   0.01339  -0.0281   0.0384   1.0000
  11.000   1.2805   0.02206   0.01524  -0.0235   0.0347   1.0000
  11.500   1.3082   0.02358   0.01691  -0.0200   0.0322   1.0000
  12.000   1.3272   0.02578   0.01918  -0.0162   0.0300   1.0000
  12.500   1.3431   0.02840   0.02198  -0.0127   0.0282   1.0000
  13.000   1.3615   0.03104   0.02476  -0.0102   0.0264   1.0000
  13.500   1.3696   0.03480   0.02863  -0.0078   0.0251   1.0000
  14.000   1.3753   0.03915   0.03318  -0.0060   0.0241   1.0000
  14.500   1.3834   0.04357   0.03782  -0.0051   0.0231   1.0000
  15.000   1.3881   0.04863   0.04306  -0.0049   0.0222   1.0000
