  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.190 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4599   0.01098   0.00562  -0.1181   0.9361   1.0000
   0.500   0.5329   0.01064   0.00516  -0.1211   0.9205   1.0000
   1.000   0.6011   0.01030   0.00476  -0.1228   0.9026   1.0000
   1.500   0.6605   0.01013   0.00456  -0.1227   0.8777   1.0000
   2.000   0.7178   0.01006   0.00445  -0.1220   0.8497   1.0000
   2.500   0.7711   0.01001   0.00432  -0.1202   0.8086   1.0000
   3.000   0.8235   0.01017   0.00435  -0.1184   0.7631   1.0000
   3.500   0.8760   0.01050   0.00463  -0.1170   0.7210   1.0000
   4.000   0.9274   0.01092   0.00496  -0.1154   0.6742   1.0000
   4.500   0.9760   0.01142   0.00536  -0.1133   0.6089   1.0000
   5.000   1.0220   0.01215   0.00586  -0.1108   0.5229   1.0000
   5.500   1.0592   0.01371   0.00666  -0.1071   0.3470   1.0000
   6.000   1.0869   0.01695   0.00860  -0.1030   0.1306   1.0000
   6.500   1.1181   0.02009   0.01119  -0.0990   0.0586   1.0000
   7.000   1.1521   0.02295   0.01411  -0.0950   0.0452   1.0000
   7.500   1.1908   0.02548   0.01678  -0.0920   0.0375   1.0000
   8.000   1.2330   0.02968   0.02122  -0.0894   0.0337   1.0000
   8.500   1.2778   0.03416   0.02620  -0.0870   0.0315   1.0000
   9.000   1.3140   0.03801   0.03045  -0.0842   0.0281   1.0000
   9.500   1.3410   0.04458   0.03771  -0.0801   0.0275   1.0000
  10.000   1.3280   0.05635   0.05097  -0.0706   0.0310   1.0000
