  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.422 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0333   0.02068   0.01398  -0.0126   1.0000   0.0357
  -9.500  -0.9932   0.01947   0.01264  -0.0103   1.0000   0.0387
  -9.000  -0.9563   0.01795   0.01109  -0.0076   1.0000   0.0425
  -8.500  -0.9166   0.01680   0.00985  -0.0050   1.0000   0.0469
  -8.000  -0.8769   0.01578   0.00881  -0.0022   1.0000   0.0528
  -7.500  -0.8380   0.01473   0.00775   0.0007   1.0000   0.0605
  -7.000  -0.7980   0.01383   0.00687   0.0035   1.0000   0.0710
  -6.500  -0.7577   0.01299   0.00606   0.0063   1.0000   0.0858
  -6.000  -0.7169   0.01222   0.00540   0.0090   1.0000   0.1085
  -5.500  -0.6756   0.01147   0.00483   0.0114   1.0000   0.1430
  -5.000  -0.6329   0.01081   0.00440   0.0135   1.0000   0.1902
  -4.500  -0.5773   0.01017   0.00403   0.0129   0.9977   0.2520
  -4.000  -0.5016   0.00953   0.00370   0.0082   0.9909   0.3278
  -3.500  -0.4244   0.00895   0.00343   0.0033   0.9836   0.4037
  -3.000  -0.3505   0.00841   0.00316  -0.0006   0.9737   0.4749
  -2.500  -0.2779   0.00791   0.00292  -0.0041   0.9626   0.5429
  -2.000  -0.2130   0.00746   0.00270  -0.0056   0.9462   0.6055
  -1.500  -0.1549   0.00706   0.00250  -0.0053   0.9245   0.6632
  -1.000  -0.1029   0.00678   0.00237  -0.0037   0.8936   0.7175
   0.000   0.0000   0.00653   0.00226  -0.0000   0.8154   0.8154
   0.500   0.0514   0.00660   0.00228   0.0019   0.7686   0.8580
   1.000   0.1029   0.00678   0.00237   0.0037   0.7174   0.8936
   1.500   0.1549   0.00706   0.00250   0.0053   0.6632   0.9244
   2.000   0.2130   0.00746   0.00270   0.0056   0.6055   0.9461
   2.500   0.2779   0.00791   0.00292   0.0041   0.5428   0.9626
   3.000   0.3505   0.00841   0.00316   0.0006   0.4749   0.9737
   3.500   0.4244   0.00895   0.00342  -0.0033   0.4035   0.9836
   4.000   0.5016   0.00953   0.00370  -0.0082   0.3277   0.9909
   4.500   0.5773   0.01017   0.00403  -0.0129   0.2520   0.9977
   5.000   0.6328   0.01081   0.00440  -0.0135   0.1901   1.0000
   5.500   0.6755   0.01146   0.00483  -0.0114   0.1431   1.0000
   6.000   0.7168   0.01222   0.00540  -0.0090   0.1085   1.0000
   6.500   0.7577   0.01299   0.00606  -0.0063   0.0858   1.0000
   7.000   0.7979   0.01383   0.00687  -0.0035   0.0710   1.0000
   7.500   0.8379   0.01473   0.00775  -0.0007   0.0605   1.0000
   8.000   0.8768   0.01578   0.00881   0.0022   0.0529   1.0000
   8.500   0.9166   0.01680   0.00985   0.0050   0.0469   1.0000
   9.000   0.9564   0.01795   0.01109   0.0076   0.0425   1.0000
   9.500   0.9933   0.01946   0.01263   0.0103   0.0387   1.0000
  10.000   1.0334   0.02068   0.01398   0.0126   0.0357   1.0000
  10.500   1.0665   0.02268   0.01602   0.0155   0.0332   1.0000
  11.000   1.1032   0.02410   0.01763   0.0179   0.0310   1.0000
  11.500   1.1349   0.02585   0.01945   0.0207   0.0292   1.0000
  12.000   1.1570   0.02846   0.02225   0.0245   0.0278   1.0000
  12.500   1.1759   0.03075   0.02480   0.0284   0.0266   1.0000
  13.000   1.1921   0.03327   0.02752   0.0316   0.0254   1.0000
  13.500   1.2051   0.03642   0.03075   0.0339   0.0244   1.0000
  14.000   1.2049   0.04135   0.03599   0.0357   0.0237   1.0000
  14.500   1.1999   0.04705   0.04207   0.0356   0.0231   1.0000
  15.000   1.1873   0.05448   0.04987   0.0334   0.0226   1.0000
  15.500   1.1666   0.06389   0.05964   0.0290   0.0223   1.0000
  16.000   1.1338   0.07611   0.07223   0.0221   0.0221   1.0000
  16.500   1.0795   0.09363   0.09017   0.0113   0.0221   1.0000
  17.500   0.7577   0.20479   0.20204  -0.0474   0.0295   1.0000
  18.000   0.7785   0.20937   0.20663  -0.0488   0.0287   1.0000
  18.500   0.7814   0.22129   0.21853  -0.0568   0.0270   1.0000
  19.000   0.7968   0.22802   0.22526  -0.0609   0.0252   1.0000
  19.500   0.8160   0.23276   0.23001  -0.0632   0.0243   1.0000
  20.000   0.8273   0.24173   0.23898  -0.0689   0.0236   1.0000
