  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.957 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.5022   0.00585   0.00124  -0.1203   0.8104   0.3940
   0.500   0.5579   0.00570   0.00132  -0.1203   0.7772   0.5259
   1.000   0.6059   0.00487   0.00137  -0.1183   0.7267   1.0000
   1.500   0.6602   0.00523   0.00147  -0.1179   0.6716   1.0000
   2.000   0.7152   0.00555   0.00160  -0.1176   0.6308   1.0000
   2.500   0.7702   0.00587   0.00178  -0.1174   0.5904   1.0000
   3.000   0.8246   0.00626   0.00199  -0.1171   0.5436   1.0000
   3.500   0.8777   0.00681   0.00227  -0.1166   0.4755   1.0000
   4.000   0.9288   0.00762   0.00267  -0.1158   0.3752   1.0000
   4.500   0.9741   0.00929   0.00347  -0.1144   0.1954   1.0000
   5.000   1.0236   0.01029   0.00411  -0.1135   0.1201   1.0000
   5.500   1.0722   0.01137   0.00484  -0.1124   0.0569   1.0000
   6.000   1.1206   0.01242   0.00573  -0.1111   0.0262   1.0000
   6.500   1.1693   0.01338   0.00672  -0.1098   0.0181   1.0000
   7.000   1.2180   0.01423   0.00764  -0.1086   0.0152   1.0000
   7.500   1.2617   0.01568   0.00923  -0.1064   0.0126   1.0000
   8.000   1.3074   0.01674   0.01040  -0.1047   0.0115   1.0000
   8.500   1.3510   0.01793   0.01170  -0.1027   0.0103   1.0000
   9.000   1.3844   0.02021   0.01415  -0.0990   0.0090   1.0000
   9.500   1.4216   0.02190   0.01602  -0.0960   0.0085   1.0000
  10.000   1.4573   0.02357   0.01787  -0.0929   0.0078   1.0000
  10.500   1.4890   0.02542   0.01991  -0.0892   0.0072   1.0000
  11.000   1.5154   0.02730   0.02195  -0.0849   0.0067   1.0000
  11.500   1.5249   0.03015   0.02501  -0.0780   0.0063   1.0000
  12.000   1.5095   0.03601   0.03138  -0.0690   0.0058   1.0000
  12.500   1.5215   0.03864   0.03427  -0.0645   0.0056   1.0000
  13.000   1.5237   0.04265   0.03856  -0.0602   0.0054   1.0000
  13.500   1.5141   0.04847   0.04472  -0.0566   0.0052   1.0000
  14.000   1.4951   0.05619   0.05280  -0.0549   0.0050   1.0000
  14.500   1.4684   0.06610   0.06307  -0.0558   0.0049   1.0000
  15.000   1.4324   0.07898   0.07632  -0.0600   0.0049   1.0000
