  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.247 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.3983   0.00873   0.00366  -0.0865   0.7749   0.9965
   0.500   0.4534   0.00881   0.00348  -0.0863   0.7446   1.0000
   1.000   0.5021   0.00898   0.00340  -0.0847   0.7143   1.0000
   1.500   0.5508   0.00921   0.00342  -0.0831   0.6844   1.0000
   2.000   0.5999   0.00949   0.00353  -0.0816   0.6557   1.0000
   2.500   0.6498   0.00981   0.00369  -0.0802   0.6296   1.0000
   3.000   0.7001   0.01016   0.00390  -0.0790   0.6046   1.0000
   3.500   0.7509   0.01054   0.00417  -0.0779   0.5811   1.0000
   4.000   0.8017   0.01092   0.00449  -0.0768   0.5576   1.0000
   4.500   0.8525   0.01134   0.00483  -0.0757   0.5345   1.0000
   5.000   0.9023   0.01173   0.00520  -0.0745   0.5088   1.0000
   5.500   0.9514   0.01215   0.00559  -0.0731   0.4817   1.0000
   6.000   0.9994   0.01262   0.00601  -0.0716   0.4529   1.0000
   6.500   1.0463   0.01310   0.00648  -0.0699   0.4212   1.0000
   7.000   1.0918   0.01361   0.00702  -0.0680   0.3837   1.0000
   7.500   1.1341   0.01433   0.00764  -0.0657   0.3376   1.0000
   8.000   1.1712   0.01540   0.00851  -0.0627   0.2794   1.0000
   8.500   1.2021   0.01694   0.00973  -0.0590   0.2095   1.0000
   9.000   1.2256   0.01896   0.01137  -0.0544   0.1440   1.0000
   9.500   1.2424   0.02110   0.01328  -0.0488   0.1048   1.0000
  10.000   1.2582   0.02338   0.01548  -0.0434   0.0837   1.0000
  10.500   1.2710   0.02600   0.01810  -0.0384   0.0711   1.0000
  11.000   1.2868   0.02863   0.02082  -0.0343   0.0624   1.0000
  11.500   1.3017   0.03153   0.02387  -0.0308   0.0560   1.0000
  12.000   1.3107   0.03516   0.02756  -0.0273   0.0513   1.0000
  12.500   1.3253   0.03849   0.03105  -0.0248   0.0471   1.0000
  13.000   1.3357   0.04246   0.03508  -0.0221   0.0439   1.0000
  13.500   1.3487   0.04627   0.03913  -0.0203   0.0410   1.0000
  14.000   1.3613   0.05022   0.04310  -0.0184   0.0384   1.0000
  14.500   1.3706   0.05477   0.04794  -0.0167   0.0364   1.0000
  15.000   1.3772   0.05965   0.05309  -0.0156   0.0346   1.0000
