r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.157307621356134658e-01,-1.000771236901762062e+00,4.725789367439227284e+00,2.086849705875001570e-01,3.043231937524520703e+00,9.258898427237762310e-03,3.591852352274149500e-03,5.265044971994296830e-02,4.714406560484031061e+00,0.000000000000000000e+00,4.714406560484031061e+00,1.138280695519660463e-02,1.325237641146688738e-01,-1.000771236901762062e+00,2.179891495939868529e-01,3.548716766466585709e-02,3.269323955450622452e+04,3.115601153284339286e+00,1.000000000000000056e-01,1.500000000000000000e+01,5.961747199804425179e+01
1.469546152836118391e-01,-1.125037285069219406e+00,5.975059096194902608e+00,1.861099449661073879e-01,4.170018961363359367e+00,2.198179805534423992e-02,6.655554362955618843e-03,9.893809288072176467e-02,5.986340965893217181e+00,0.000000000000000000e+00,5.986340965893217181e+00,-1.128186969831457276e-02,1.733586181239141211e-01,-1.125037285069219406e+00,3.254528281140157686e-01,3.525045127621068142e-02,4.114952753070566541e+04,7.369004494540136285e+00,1.000000000000000056e-01,1.483333333333333393e+01,4.944240434226299996e+00
1.777003428073752611e-01,-1.272281462547514508e+00,7.192989058664855051e+00,1.750672712511295304e-01,4.636050893104972204e+00,3.896768744472923346e-02,1.022440665244364610e-02,1.470975789405568612e-01,7.238798453169025926e+00,0.000000000000000000e+00,7.238798453169025926e+00,-4.580939450417112480e-02,1.949704263450680874e-01,-1.272281462547514508e+00,4.027522205294820634e-01,3.290947959259307026e-02,4.943749279513568035e+04,1.316260607190018739e+01,1.000000000000000056e-01,1.466666666666666607e+01,4.325186123361569202e+01
2.079624211496821362e-01,-1.430915681236461179e+00,8.383965432451242705e+00,1.690440823050458619e-01,4.814487532258750591e+00,6.034331680304653306e-02,1.426056642822804386e-02,1.978567714291999957e-01,8.471554014768758023e+00,0.000000000000000000e+00,8.471554014768758023e+00,-8.758858231751487367e-02,1.853358761228186546e-01,-1.430915681236461179e+00,4.652619529934973741e-01,2.936066585647065935e-02,5.756280535323289951e+04,2.061448584903035197e+01,1.000000000000000056e-01,1.450000000000000000e+01,8.747817584514705480e-01
2.377354136422590580e-01,-1.594964507229609252e+00,9.553627378891709654e+00,1.654229571381481689e-01,4.855296054743929446e+00,8.620304137476683670e-02,1.874800720945324004e-02,2.515051015434086046e-01,9.684386182656584907e+00,0.000000000000000000e+00,9.684386182656584907e+00,-1.307588037648754753e-01,1.505234858016490096e-01,-1.594964507229609252e+00,5.193258534467548593e-01,2.532613756684198858e-02,6.555341086310705577e+04,2.984156506701561540e+01,1.000000000000000056e-01,1.433333333333333393e+01,2.056086963688194214e+00
2.670139714824940613e-01,-1.766282557151130916e+00,1.070394560704669651e+01,1.635385812963014995e-01,4.796596170831486816e+00,1.161567212617918565e-01,2.363048686722660913e-02,3.070355370734241807e-01,1.087707706809091768e+01,0.000000000000000000e+00,1.087707706809091768e+01,-1.731314610442210578e-01,1.018211364008340114e-01,-1.766282557151130916e+00,5.660332563873623490e-01,2.104283861141902079e-02,7.342349525529658422e+04,4.080403611339473713e+01,1.000000000000000056e-01,1.416666666666666607e+01,1.582205089400669635e+02
2.957928346943640152e-01,-1.916207336767092428e+00,1.184263077219284810e+01,1.604155714227123719e-01,4.808864789299162723e+00,1.482954535149510755e-01,2.863364532001494780e-02,3.600911843042931548e-01,1.204941240076873932e+01,0.000000000000000000e+00,1.204941240076873932e+01,-2.067816285758903305e-01,4.673346054252962289e-02,-1.916207336767092428e+00,6.003203971748010126e-01,1.820868186415038059e-02,8.119283728180312028e+04,5.291875293837083660e+01,1.000000000000000056e-01,1.400000000000000000e+01,3.145123519878988105e+01
3.240668330734038927e-01,-2.002575337375968267e+00,1.297932912276087691e+01,1.530824804292768848e-01,5.062353287341744945e+00,1.802710093426713178e-01,3.329488689420848080e-02,4.064897467541521148e-01,1.320118156731985160e+01,0.000000000000000000e+00,1.320118156731985160e+01,-2.218524445589749039e-01,-1.177460681111033858e-02,-2.002575337375968267e+00,6.190410458349395739e-01,1.829980436425204804e-02,8.888294601740258804e+04,6.539542899715894464e+01,1.000000000000000056e-01,1.383333333333333393e+01,1.896717441388568375e+02
3.518308871155490514e-01,-2.089016836087230544e+00,1.409701161156648297e+01,1.471179674791402436e-01,5.237428039569032023e+00,2.130763864513537387e-01,3.787206844209875523e-02,4.504765098737881224e-01,1.433217764914418169e+01,0.000000000000000000e+00,1.433217764914418169e+01,-2.351660375776982725e-01,-7.411140303537307183e-02,-2.089016836087230544e+00,6.322064730223532214e-01,1.820274492650498718e-02,9.644983577332038840e+04,7.864171728648317128e+01,1.000000000000000056e-01,1.366666666666666607e+01,2.014085028871855059e+02
3.790800089296826325e-01,-2.171153286953403594e+00,1.519555549353655799e+01,1.419202489488169960e-01,5.368568707786828043e+00,2.465778803981815426e-01,4.234724366784439753e-02,4.927679436314591488e-01,1.544219745958529977e+01,0.000000000000000000e+00,1.544219745958529977e+01,-2.466419660487424448e-01,-1.416107414720778890e-01,-2.171153286953403594e+00,6.420490668405249846e-01,1.808512872130825858e-02,1.038873088054540858e+05,9.265828903640314707e+01,1.000000000000000056e-01,1.350000000000000000e+01,1.470000000000000000e+02
