  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0687   0.01925   0.01023  -0.0860   1.0000   0.2047
  -1.500   0.1209   0.01884   0.01005  -0.0865   1.0000   0.2668
  -1.000   0.1727   0.01875   0.01027  -0.0872   1.0000   0.3518
  -0.500   0.2384   0.01823   0.01063  -0.0904   0.9971   0.5537
   0.000   0.3203   0.01759   0.01049  -0.0959   0.9783   1.0000
   0.500   0.4100   0.01806   0.01065  -0.1035   0.9595   1.0000
   1.000   0.4923   0.01834   0.01080  -0.1093   0.9382   1.0000
   1.500   0.5760   0.01835   0.01079  -0.1149   0.9180   1.0000
   2.000   0.6565   0.01820   0.01072  -0.1194   0.8972   1.0000
   2.500   0.7330   0.01785   0.01049  -0.1226   0.8758   1.0000
   3.000   0.8028   0.01723   0.01006  -0.1235   0.8486   1.0000
   3.500   0.8656   0.01622   0.00917  -0.1216   0.8097   1.0000
   4.000   0.9227   0.01592   0.00903  -0.1196   0.7717   1.0000
   4.500   0.9743   0.01589   0.00911  -0.1167   0.7241   1.0000
   5.000   1.0220   0.01589   0.00916  -0.1128   0.6575   1.0000
   5.500   1.0627   0.01628   0.00939  -0.1078   0.5530   1.0000
   6.000   1.0856   0.01852   0.01036  -0.1008   0.2954   1.0000
   6.500   1.0985   0.02374   0.01399  -0.0939   0.1158   1.0000
   7.000   1.1314   0.02755   0.01750  -0.0898   0.0809   1.0000
   7.500   1.1766   0.03140   0.02148  -0.0875   0.0645   1.0000
   8.000   1.2296   0.03738   0.02761  -0.0866   0.0574   1.0000
   8.500   1.2684   0.04239   0.03356  -0.0830   0.0523   1.0000
   9.000   1.2944   0.05029   0.04252  -0.0781   0.0524   1.0000
   9.500   1.3009   0.05990   0.05315  -0.0720   0.0550   1.0000
  10.000   1.2963   0.07006   0.06394  -0.0666   0.0570   1.0000
  10.500   1.1518   0.06968   0.06458  -0.0442   0.0612   1.0000
  11.000   1.0770   0.08009   0.07545  -0.0396   0.0629   1.0000
  11.500   1.0018   0.09325   0.08892  -0.0422   0.0634   1.0000
  12.000   0.9146   0.11290   0.10873  -0.0531   0.0660   1.0000
  12.500   0.8006   0.14757   0.14330  -0.0746   0.1404   1.0000
  13.000   0.7946   0.15484   0.15055  -0.0758   0.1341   1.0000
  13.500   0.8312   0.16272   0.15851  -0.0720   0.1227   1.0000
  14.000   0.7752   0.16738   0.16308  -0.0807   0.1165   1.0000
  14.500   0.8183   0.17710   0.17291  -0.0767   0.1092   1.0000
  15.000   0.7722   0.18019   0.17590  -0.0849   0.1044   1.0000
