  
       XFOIL         Version 6.99
  
 Calculated polar for: AG12                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0640   0.01387   0.00601  -0.0352   1.0000   1.0000
  -1.500  -0.0058   0.01380   0.00490  -0.0366   1.0000   1.0000
  -1.000   0.0470   0.01384   0.00430  -0.0365   1.0000   1.0000
  -0.500   0.0982   0.01396   0.00404  -0.0362   1.0000   1.0000
   0.000   0.1483   0.01418   0.00401  -0.0358   1.0000   1.0000
   0.500   0.1970   0.01455   0.00426  -0.0356   1.0000   1.0000
   1.000   0.2440   0.01513   0.00484  -0.0356   1.0000   1.0000
   1.500   0.2887   0.01611   0.00586  -0.0365   1.0000   1.0000
   2.000   0.3290   0.01776   0.00763  -0.0386   1.0000   1.0000
   2.500   0.5004   0.01864   0.00915  -0.0612   0.9066   1.0000
   3.000   0.5825   0.01869   0.00954  -0.0614   0.8097   1.0000
   3.500   0.6272   0.01928   0.01007  -0.0547   0.7154   1.0000
   4.000   0.6700   0.02024   0.01094  -0.0486   0.6202   1.0000
   4.500   0.7143   0.02157   0.01206  -0.0438   0.5228   1.0000
   5.000   0.7593   0.02330   0.01354  -0.0398   0.4250   1.0000
   5.500   0.8048   0.02557   0.01563  -0.0366   0.3318   1.0000
   6.000   0.8503   0.02851   0.01844  -0.0339   0.2497   1.0000
   6.500   0.8965   0.03249   0.02232  -0.0316   0.1875   1.0000
   7.000   0.9399   0.03809   0.02851  -0.0296   0.1444   1.0000
   7.500   0.9769   0.04522   0.03654  -0.0278   0.1176   1.0000
   8.000   0.9973   0.05645   0.04912  -0.0272   0.1117   1.0000
   8.500   1.0043   0.06750   0.06083  -0.0278   0.1055   1.0000
   9.000   0.9917   0.08038   0.07422  -0.0311   0.1065   1.0000
   9.500   0.9050   0.10920   0.10297  -0.0596   0.1558   1.0000
  10.000   0.8598   0.13234   0.12588  -0.0828   0.2793   1.0000
  10.500   0.8780   0.14219   0.13578  -0.0817   0.2546   1.0000
  11.000   0.8766   0.15069   0.14424  -0.0838   0.2407   1.0000
  11.500   0.8753   0.15868   0.15218  -0.0863   0.2263   1.0000
  12.000   0.8735   0.16574   0.15919  -0.0889   0.2085   1.0000
  12.500   0.8826   0.17384   0.16727  -0.0906   0.1915   1.0000
  13.000   0.8890   0.18183   0.17522  -0.0935   0.1809   1.0000
  13.500   0.9012   0.19049   0.18393  -0.0959   0.1711   1.0000
  14.000   0.9159   0.19929   0.19272  -0.0979   0.1591   1.0000
  14.500   0.9315   0.20813   0.20155  -0.0999   0.1463   1.0000
  15.000   0.9365   0.21310   0.20649  -0.1047   0.1366   1.0000
