  
       XFOIL         Version 6.99
  
 Calculated polar for: AG52                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.275 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0517   0.00817   0.00336  -0.0404   0.9757   0.6503
  -1.500   0.0163   0.00744   0.00328  -0.0417   0.9615   0.8569
  -1.000   0.1162   0.00718   0.00301  -0.0498   0.9539   0.9904
  -0.500   0.1945   0.00695   0.00262  -0.0542   0.9295   1.0000
   0.000   0.2533   0.00684   0.00234  -0.0543   0.8936   1.0000
   0.500   0.3056   0.00687   0.00217  -0.0529   0.8529   1.0000
   1.000   0.3561   0.00700   0.00211  -0.0513   0.8094   1.0000
   1.500   0.4063   0.00721   0.00211  -0.0496   0.7635   1.0000
   2.000   0.4565   0.00747   0.00217  -0.0481   0.7149   1.0000
   2.500   0.5067   0.00780   0.00230  -0.0465   0.6627   1.0000
   3.000   0.5567   0.00818   0.00249  -0.0451   0.6072   1.0000
   3.500   0.6065   0.00864   0.00277  -0.0437   0.5482   1.0000
   4.000   0.6560   0.00917   0.00311  -0.0424   0.4835   1.0000
   4.500   0.7049   0.00983   0.00355  -0.0411   0.4121   1.0000
   5.000   0.7534   0.01061   0.00409  -0.0399   0.3366   1.0000
   5.500   0.8012   0.01155   0.00479  -0.0387   0.2593   1.0000
   6.000   0.8483   0.01267   0.00564  -0.0375   0.1842   1.0000
   6.500   0.8940   0.01405   0.00674  -0.0363   0.1182   1.0000
   7.000   0.9386   0.01562   0.00819  -0.0347   0.0738   1.0000
   7.500   0.9820   0.01737   0.00995  -0.0330   0.0497   1.0000
   8.000   1.0215   0.01964   0.01228  -0.0307   0.0350   1.0000
   8.500   1.0617   0.02184   0.01471  -0.0285   0.0265   1.0000
   9.000   1.0964   0.02520   0.01836  -0.0256   0.0212   1.0000
   9.500   1.1310   0.02816   0.02154  -0.0232   0.0175   1.0000
  10.000   1.1508   0.03483   0.02890  -0.0192   0.0159   1.0000
  10.500   1.1692   0.03918   0.03387  -0.0155   0.0142   1.0000
  11.000   1.1774   0.04301   0.03812  -0.0115   0.0127   1.0000
  11.500   1.1603   0.04907   0.04468  -0.0071   0.0123   1.0000
  12.000   1.1308   0.05755   0.05365  -0.0068   0.0122   1.0000
  12.500   1.0891   0.07033   0.06692  -0.0129   0.0125   1.0000
  13.000   1.0240   0.09218   0.08925  -0.0283   0.0135   1.0000
  14.000   0.7086   0.13627   0.13361  -0.0358   0.0220   1.0000
  14.500   0.6839   0.14619   0.14350  -0.0393   0.0233   1.0000
  15.000   0.6587   0.16082   0.15811  -0.0444   0.0362   1.0000
