  
       XFOIL         Version 6.99
  
 Calculated polar for: AG17                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.275 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0138   0.00811   0.00243  -0.0480   1.0000   0.3837
  -1.500   0.0394   0.00756   0.00238  -0.0479   1.0000   0.5381
  -1.000   0.0948   0.00659   0.00238  -0.0476   0.9958   0.8101
  -0.500   0.1819   0.00629   0.00211  -0.0536   0.9717   1.0000
   0.000   0.2562   0.00625   0.00192  -0.0569   0.9350   1.0000
   0.500   0.3131   0.00630   0.00179  -0.0560   0.8831   1.0000
   1.000   0.3637   0.00650   0.00173  -0.0539   0.8220   1.0000
   1.500   0.4150   0.00681   0.00175  -0.0521   0.7568   1.0000
   2.000   0.4671   0.00720   0.00186  -0.0508   0.6872   1.0000
   2.500   0.5196   0.00767   0.00202  -0.0497   0.6130   1.0000
   3.000   0.5723   0.00823   0.00230  -0.0488   0.5330   1.0000
   3.500   0.6249   0.00888   0.00264  -0.0481   0.4509   1.0000
   4.000   0.6774   0.00961   0.00313  -0.0475   0.3707   1.0000
   4.500   0.7298   0.01044   0.00369  -0.0470   0.2963   1.0000
   5.000   0.7819   0.01134   0.00438  -0.0465   0.2273   1.0000
   5.500   0.8336   0.01235   0.00525  -0.0460   0.1641   1.0000
   6.000   0.8840   0.01365   0.00633  -0.0454   0.1072   1.0000
   6.500   0.9336   0.01518   0.00783  -0.0446   0.0638   1.0000
   7.000   0.9813   0.01713   0.00978  -0.0436   0.0358   1.0000
   7.500   1.0247   0.02011   0.01296  -0.0418   0.0217   1.0000
   8.000   1.0678   0.02308   0.01620  -0.0400   0.0161   1.0000
   8.500   1.0988   0.03037   0.02422  -0.0368   0.0143   1.0000
   9.000   1.1276   0.03666   0.03139  -0.0341   0.0138   1.0000
   9.500   1.1503   0.04200   0.03745  -0.0317   0.0121   1.0000
  10.000   1.1426   0.05095   0.04721  -0.0290   0.0119   1.0000
  10.500   1.1071   0.06029   0.05709  -0.0283   0.0121   1.0000
  11.000   1.0678   0.07443   0.07162  -0.0392   0.0125   1.0000
