  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.203 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1637   0.01400   0.00670  -0.1027   0.9777   0.1892
  -1.500   0.2465   0.01335   0.00630  -0.1087   0.9698   0.2654
  -1.000   0.3240   0.01258   0.00601  -0.1135   0.9587   0.3855
  -0.500   0.3959   0.01111   0.00579  -0.1167   0.9479   0.7399
   0.000   0.4685   0.01039   0.00519  -0.1194   0.9340   1.0000
   0.500   0.5395   0.01006   0.00473  -0.1219   0.9183   1.0000
   1.000   0.6033   0.00980   0.00441  -0.1227   0.8979   1.0000
   1.500   0.6631   0.00963   0.00418  -0.1226   0.8738   1.0000
   2.000   0.7190   0.00961   0.00411  -0.1217   0.8445   1.0000
   2.500   0.7712   0.00963   0.00402  -0.1197   0.7998   1.0000
   3.000   0.8234   0.00985   0.00412  -0.1181   0.7543   1.0000
   3.500   0.8760   0.01020   0.00442  -0.1167   0.7120   1.0000
   4.000   0.9272   0.01063   0.00476  -0.1152   0.6637   1.0000
   4.500   0.9758   0.01117   0.00516  -0.1131   0.5974   1.0000
   5.000   1.0218   0.01194   0.00568  -0.1107   0.5087   1.0000
   5.500   1.0581   0.01367   0.00654  -0.1071   0.3195   1.0000
   6.000   1.0878   0.01679   0.00846  -0.1033   0.1204   1.0000
   6.500   1.1210   0.01968   0.01092  -0.0995   0.0555   1.0000
   7.000   1.1559   0.02238   0.01371  -0.0957   0.0431   1.0000
   7.500   1.1907   0.02586   0.01722  -0.0922   0.0353   1.0000
   8.000   1.2346   0.02883   0.02052  -0.0897   0.0322   1.0000
   8.500   1.2786   0.03291   0.02498  -0.0874   0.0297   1.0000
   9.000   1.3149   0.03855   0.03098  -0.0851   0.0265   1.0000
   9.500   1.3377   0.04673   0.03998  -0.0805   0.0263   1.0000
  10.000   1.3521   0.05251   0.04649  -0.0748   0.0269   1.0000
  10.500   1.2186   0.05463   0.05007  -0.0499   0.0306   1.0000
  11.000   1.1630   0.06384   0.05976  -0.0418   0.0320   1.0000
  11.500   1.1057   0.07405   0.07034  -0.0385   0.0326   1.0000
  12.000   1.0447   0.08606   0.08268  -0.0398   0.0328   1.0000
  12.500   0.9790   0.10032   0.09719  -0.0459   0.0328   1.0000
  13.000   0.9032   0.11747   0.11452  -0.0559   0.0336   1.0000
  13.500   0.8036   0.15226   0.14927  -0.0745   0.0627   1.0000
  14.000   1.0332   0.17890   0.17572  -0.1073   0.0494   1.0000
  14.500   1.0487   0.18526   0.18210  -0.1035   0.0462   1.0000
  15.000   1.0459   0.19842   0.19520  -0.1156   0.0452   1.0000
