  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.237 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1935   0.01274   0.00577  -0.1080   0.9719   0.1916
  -1.500   0.2684   0.01209   0.00538  -0.1123   0.9615   0.2638
  -1.000   0.3467   0.01134   0.00506  -0.1172   0.9527   0.3827
  -0.500   0.4225   0.00999   0.00476  -0.1213   0.9445   0.6771
   0.000   0.4865   0.00906   0.00421  -0.1219   0.9298   1.0000
   0.500   0.5478   0.00886   0.00390  -0.1223   0.9092   1.0000
   1.000   0.6084   0.00867   0.00362  -0.1225   0.8876   1.0000
   1.500   0.6644   0.00865   0.00352  -0.1217   0.8597   1.0000
   2.000   0.7185   0.00873   0.00351  -0.1206   0.8255   1.0000
   2.500   0.7705   0.00887   0.00347  -0.1187   0.7765   1.0000
   3.000   0.8233   0.00918   0.00365  -0.1174   0.7332   1.0000
   3.500   0.8757   0.00957   0.00396  -0.1163   0.6901   1.0000
   4.000   0.9268   0.01003   0.00432  -0.1148   0.6389   1.0000
   4.500   0.9755   0.01063   0.00474  -0.1129   0.5690   1.0000
   5.000   1.0213   0.01150   0.00529  -0.1107   0.4726   1.0000
   5.500   1.0562   0.01361   0.00634  -0.1072   0.2600   1.0000
   6.000   1.0903   0.01635   0.00812  -0.1042   0.0976   1.0000
   6.500   1.1265   0.01889   0.01036  -0.1008   0.0483   1.0000
   7.000   1.1632   0.02125   0.01281  -0.0973   0.0376   1.0000
   7.500   1.1992   0.02398   0.01574  -0.0938   0.0318   1.0000
   8.000   1.2385   0.02685   0.01875  -0.0909   0.0284   1.0000
   8.500   1.2798   0.03257   0.02480  -0.0886   0.0258   1.0000
   9.000   1.3171   0.03614   0.02897  -0.0853   0.0240   1.0000
   9.500   1.3426   0.04259   0.03620  -0.0806   0.0235   1.0000
  10.000   1.3470   0.05087   0.04534  -0.0739   0.0240   1.0000
  10.500   1.3315   0.05874   0.05392  -0.0660   0.0241   1.0000
  11.000   1.2955   0.06588   0.06158  -0.0573   0.0242   1.0000
  11.500   1.2519   0.07465   0.07077  -0.0526   0.0247   1.0000
  12.000   1.1152   0.07767   0.07399  -0.0374   0.0265   1.0000
