  
       XFOIL         Version 6.99
  
 Calculated polar for: AG10                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0652   0.00839   0.00224  -0.0299   1.0000   0.0432
  -1.500  -0.0098   0.00780   0.00175  -0.0296   1.0000   0.0689
  -1.000   0.0449   0.00731   0.00149  -0.0292   1.0000   0.1228
  -0.500   0.0987   0.00662   0.00140  -0.0290   1.0000   0.2847
   0.000   0.1554   0.00453   0.00135  -0.0291   0.9866   1.0000
   0.500   0.2244   0.00463   0.00124  -0.0311   0.8974   1.0000
   1.000   0.2710   0.00518   0.00118  -0.0280   0.7489   1.0000
   1.500   0.3231   0.00595   0.00123  -0.0269   0.5821   1.0000
   2.000   0.3776   0.00663   0.00137  -0.0266   0.4573   1.0000
   2.500   0.4328   0.00718   0.00158  -0.0264   0.3758   1.0000
   3.000   0.4882   0.00767   0.00182  -0.0263   0.3116   1.0000
   3.500   0.5434   0.00818   0.00212  -0.0261   0.2531   1.0000
   4.000   0.5985   0.00876   0.00249  -0.0260   0.1971   1.0000
   4.500   0.6532   0.00940   0.00295  -0.0259   0.1450   1.0000
   5.000   0.7075   0.01014   0.00351  -0.0257   0.0981   1.0000
   5.500   0.7613   0.01105   0.00426  -0.0255   0.0556   1.0000
   6.000   0.8144   0.01230   0.00543  -0.0251   0.0286   1.0000
   6.500   0.8664   0.01390   0.00712  -0.0245   0.0195   1.0000
   7.000   0.9172   0.01561   0.00897  -0.0239   0.0160   1.0000
   7.500   0.9664   0.01772   0.01133  -0.0229   0.0141   1.0000
   8.000   1.0147   0.01976   0.01356  -0.0220   0.0126   1.0000
   8.500   1.0555   0.02437   0.01860  -0.0205   0.0118   1.0000
   9.000   1.0958   0.02845   0.02334  -0.0190   0.0114   1.0000
   9.500   1.1215   0.03552   0.03130  -0.0171   0.0113   1.0000
  10.000   1.1205   0.04601   0.04265  -0.0156   0.0117   1.0000
