  
       XFOIL         Version 6.99
  
 Calculated polar for: AG17                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0582   0.01408   0.00647  -0.0370   1.0000   1.0000
  -1.500   0.0034   0.01403   0.00524  -0.0400   1.0000   1.0000
  -1.000   0.0558   0.01413   0.00467  -0.0401   1.0000   1.0000
  -0.500   0.1064   0.01433   0.00446  -0.0398   1.0000   1.0000
   0.000   0.1555   0.01466   0.00450  -0.0396   1.0000   1.0000
   0.500   0.2036   0.01515   0.00485  -0.0395   1.0000   1.0000
   1.000   0.2503   0.01589   0.00553  -0.0399   1.0000   1.0000
   1.500   0.2944   0.01698   0.00663  -0.0408   1.0000   1.0000
   2.000   0.3350   0.01861   0.00835  -0.0425   1.0000   1.0000
   2.500   0.4951   0.01987   0.01016  -0.0640   0.9270   1.0000
   3.000   0.5975   0.01973   0.01055  -0.0687   0.8395   1.0000
   3.500   0.6511   0.01976   0.01068  -0.0628   0.7504   1.0000
   4.000   0.6943   0.02032   0.01122  -0.0561   0.6550   1.0000
   4.500   0.7379   0.02135   0.01199  -0.0504   0.5566   1.0000
   5.000   0.7824   0.02296   0.01335  -0.0461   0.4563   1.0000
   5.500   0.8273   0.02511   0.01528  -0.0426   0.3615   1.0000
   6.000   0.8722   0.02799   0.01801  -0.0397   0.2757   1.0000
   6.500   0.9166   0.03157   0.02154  -0.0372   0.2048   1.0000
   7.000   0.9599   0.03651   0.02690  -0.0349   0.1543   1.0000
   7.500   0.9993   0.04308   0.03412  -0.0327   0.1237   1.0000
   8.000   1.0246   0.05283   0.04506  -0.0309   0.1116   1.0000
   8.500   1.0335   0.06356   0.05665  -0.0304   0.1044   1.0000
   9.000   1.0173   0.07625   0.07004  -0.0325   0.1048   1.0000
   9.500   0.9958   0.08895   0.08301  -0.0364   0.1080   1.0000
  10.000   0.8662   0.13129   0.12485  -0.0853   0.2920   1.0000
  10.500   0.8724   0.13991   0.13347  -0.0852   0.2659   1.0000
  11.000   0.8715   0.14810   0.14163  -0.0870   0.2473   1.0000
  11.500   0.8758   0.15681   0.15032  -0.0888   0.2330   1.0000
  12.000   0.8984   0.16754   0.16109  -0.0882   0.2138   1.0000
  12.500   0.8958   0.17458   0.16806  -0.0914   0.1992   1.0000
  13.000   0.9096   0.18406   0.17762  -0.0930   0.1865   1.0000
  13.500   0.9272   0.19424   0.18781  -0.0943   0.1736   1.0000
  14.000   0.9186   0.19763   0.19111  -0.1001   0.1634   1.0000
  14.500   0.9278   0.20491   0.19834  -0.1036   0.1517   1.0000
  15.000   0.9398   0.21261   0.20601  -0.1070   0.1423   1.0000
