  
       XFOIL         Version 6.99
  
 Calculated polar for: AG36                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.275 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2002   0.00682   0.00248  -0.0527   0.8895   1.0000
  -1.500   0.2500   0.00685   0.00220  -0.0506   0.8426   1.0000
  -1.000   0.3001   0.00705   0.00208  -0.0487   0.7903   1.0000
  -0.500   0.3513   0.00731   0.00203  -0.0473   0.7344   1.0000
   0.000   0.4036   0.00759   0.00202  -0.0463   0.6755   1.0000
   0.500   0.4560   0.00797   0.00207  -0.0455   0.6260   1.0000
   1.000   0.5092   0.00843   0.00230  -0.0449   0.5895   1.0000
   1.500   0.5629   0.00886   0.00260  -0.0445   0.5574   1.0000
   2.000   0.6166   0.00925   0.00291  -0.0442   0.5259   1.0000
   2.500   0.6702   0.00962   0.00323  -0.0439   0.4926   1.0000
   3.000   0.7239   0.00993   0.00355  -0.0436   0.4519   1.0000
   3.500   0.7766   0.01036   0.00392  -0.0432   0.4019   1.0000
   4.000   0.8279   0.01102   0.00441  -0.0427   0.3419   1.0000
   4.500   0.8780   0.01190   0.00511  -0.0422   0.2790   1.0000
   5.000   0.9270   0.01294   0.00593  -0.0416   0.2108   1.0000
   5.500   0.9749   0.01415   0.00694  -0.0410   0.1527   1.0000
   6.000   1.0215   0.01553   0.00813  -0.0403   0.0982   1.0000
   6.500   1.0627   0.01775   0.01011  -0.0388   0.0443   1.0000
   7.000   1.1003   0.02033   0.01277  -0.0366   0.0287   1.0000
   7.500   1.1321   0.02350   0.01608  -0.0338   0.0229   1.0000
   8.000   1.1684   0.02598   0.01884  -0.0315   0.0198   1.0000
   8.500   1.1990   0.02915   0.02216  -0.0290   0.0175   1.0000
   9.000   1.2221   0.03460   0.02805  -0.0257   0.0164   1.0000
   9.500   1.2406   0.03932   0.03333  -0.0221   0.0160   1.0000
  10.000   1.2391   0.04502   0.03962  -0.0171   0.0158   1.0000
  10.500   1.2195   0.05172   0.04687  -0.0129   0.0159   1.0000
  11.000   1.1901   0.06039   0.05603  -0.0127   0.0160   1.0000
  11.500   1.1545   0.07168   0.06774  -0.0168   0.0162   1.0000
  12.000   1.1140   0.08591   0.08233  -0.0246   0.0165   1.0000
