  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.254 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2067   0.01219   0.00538  -0.1104   0.9706   0.1924
  -1.500   0.2801   0.01155   0.00498  -0.1143   0.9600   0.2640
  -1.000   0.3565   0.01081   0.00466  -0.1188   0.9507   0.3808
  -0.500   0.4316   0.00957   0.00434  -0.1228   0.9428   0.6439
   0.000   0.4886   0.00860   0.00391  -0.1218   0.9248   1.0000
   0.500   0.5504   0.00839   0.00357  -0.1223   0.9050   1.0000
   1.000   0.6081   0.00829   0.00338  -0.1220   0.8805   1.0000
   1.500   0.6640   0.00829   0.00330  -0.1212   0.8520   1.0000
   2.000   0.7185   0.00839   0.00325  -0.1201   0.8173   1.0000
   2.500   0.7702   0.00858   0.00328  -0.1184   0.7663   1.0000
   3.000   0.8231   0.00891   0.00348  -0.1172   0.7235   1.0000
   3.500   0.8756   0.00932   0.00380  -0.1161   0.6800   1.0000
   4.000   0.9266   0.00980   0.00414  -0.1147   0.6275   1.0000
   4.500   0.9754   0.01042   0.00458  -0.1129   0.5566   1.0000
   5.000   1.0211   0.01133   0.00514  -0.1108   0.4549   1.0000
   5.500   1.0559   0.01357   0.00627  -0.1074   0.2376   1.0000
   6.000   1.0917   0.01614   0.00797  -0.1045   0.0888   1.0000
   6.500   1.1279   0.01869   0.01026  -0.1011   0.0455   1.0000
   7.000   1.1627   0.02133   0.01299  -0.0974   0.0352   1.0000
   7.500   1.2029   0.02330   0.01517  -0.0945   0.0301   1.0000
   8.000   1.2394   0.02686   0.01883  -0.0913   0.0268   1.0000
   8.500   1.2810   0.03078   0.02315  -0.0887   0.0246   1.0000
   9.000   1.3195   0.03482   0.02771  -0.0858   0.0227   1.0000
   9.500   1.3476   0.04091   0.03453  -0.0814   0.0221   1.0000
  10.000   1.3554   0.04863   0.04311  -0.0749   0.0221   1.0000
  10.500   1.3486   0.05530   0.05042  -0.0677   0.0214   1.0000
  11.000   1.3054   0.06389   0.05967  -0.0577   0.0223   1.0000
  11.500   1.2556   0.07356   0.06984  -0.0525   0.0233   1.0000
  12.000   1.2061   0.08516   0.08182  -0.0536   0.0241   1.0000
  12.500   1.1562   0.10008   0.09704  -0.0608   0.0247   1.0000
