  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.060 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0523   0.02339   0.01322  -0.0842   1.0000   0.2616
  -1.500   0.1061   0.02237   0.01230  -0.0845   1.0000   0.3382
  -1.000   0.1608   0.02157   0.01172  -0.0849   1.0000   0.4472
  -0.500   0.1948   0.01938   0.01131  -0.0804   1.0000   1.0000
   0.000   0.2469   0.02057   0.01156  -0.0821   1.0000   1.0000
   0.500   0.2906   0.02199   0.01262  -0.0823   1.0000   1.0000
   1.000   0.3317   0.02369   0.01409  -0.0826   1.0000   1.0000
   1.500   0.3951   0.02553   0.01579  -0.0874   0.9890   1.0000
   2.000   0.4865   0.02716   0.01738  -0.0967   0.9628   1.0000
   2.500   0.5705   0.02856   0.01886  -0.1040   0.9355   1.0000
   3.000   0.6489   0.02975   0.02022  -0.1096   0.9074   1.0000
   3.500   0.7265   0.03062   0.02139  -0.1143   0.8779   1.0000
   4.000   0.8191   0.02988   0.02107  -0.1187   0.8412   1.0000
   4.500   0.9192   0.02729   0.01908  -0.1211   0.8029   1.0000
   5.000   0.9892   0.02540   0.01775  -0.1183   0.7545   1.0000
   5.500   1.0516   0.02284   0.01553  -0.1119   0.6797   1.0000
   6.000   1.0860   0.02180   0.01434  -0.1019   0.5346   1.0000
   6.500   1.0851   0.02651   0.01653  -0.0902   0.2252   1.0000
   7.000   1.1213   0.03224   0.02126  -0.0861   0.1341   1.0000
   7.500   1.1758   0.03747   0.02661  -0.0847   0.1036   1.0000
   8.000   1.2237   0.04338   0.03307  -0.0826   0.0892   1.0000
   8.500   1.2657   0.05088   0.04114  -0.0801   0.0840   1.0000
   9.000   1.2899   0.06037   0.05151  -0.0760   0.0831   1.0000
   9.500   1.2911   0.06898   0.06115  -0.0701   0.0824   1.0000
  10.000   1.2462   0.07857   0.07210  -0.0618   0.0881   1.0000
  10.500   1.1979   0.08846   0.08246  -0.0567   0.0922   1.0000
  11.000   1.1712   0.09951   0.09369  -0.0558   0.0951   1.0000
  11.500   0.9073   0.11437   0.10893  -0.0547   0.1059   1.0000
  12.000   0.8523   0.13625   0.13077  -0.0661   0.1374   1.0000
  12.500   0.9917   0.17057   0.16470  -0.1089   0.2107   1.0000
  13.000   0.9949   0.17937   0.17347  -0.1120   0.1990   1.0000
  13.500   1.0032   0.18802   0.18210  -0.1145   0.1877   1.0000
  14.000   1.0116   0.19599   0.19005  -0.1173   0.1739   1.0000
  14.500   1.0248   0.20442   0.19851  -0.1196   0.1617   1.0000
  15.000   1.0586   0.21664   0.21080  -0.1181   0.1500   1.0000
