  
       XFOIL         Version 6.99
  
 Calculated polar for: AG10                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.275 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0680   0.01062   0.00347  -0.0299   1.0000   0.0583
  -1.500  -0.0131   0.00962   0.00257  -0.0294   1.0000   0.0886
  -1.000   0.0413   0.00873   0.00205  -0.0291   1.0000   0.1674
  -0.500   0.0870   0.00599   0.00188  -0.0269   1.0000   1.0000
   0.000   0.1402   0.00605   0.00178  -0.0262   1.0000   1.0000
   0.500   0.1929   0.00616   0.00182  -0.0255   1.0000   1.0000
   1.000   0.2779   0.00617   0.00179  -0.0314   0.9512   1.0000
   1.500   0.3344   0.00646   0.00173  -0.0298   0.8085   1.0000
   2.000   0.3811   0.00733   0.00178  -0.0269   0.6226   1.0000
   2.500   0.4332   0.00824   0.00202  -0.0259   0.4775   1.0000
   3.000   0.4872   0.00897   0.00235  -0.0255   0.3855   1.0000
   3.500   0.5415   0.00964   0.00277  -0.0252   0.3142   1.0000
   4.000   0.5959   0.01031   0.00323  -0.0250   0.2491   1.0000
   4.500   0.6500   0.01108   0.00381  -0.0248   0.1881   1.0000
   5.000   0.7037   0.01197   0.00452  -0.0245   0.1317   1.0000
   5.500   0.7567   0.01314   0.00551  -0.0242   0.0786   1.0000
   6.000   0.8079   0.01509   0.00734  -0.0237   0.0419   1.0000
   6.500   0.8587   0.01713   0.00954  -0.0227   0.0300   1.0000
   7.000   0.9071   0.01984   0.01244  -0.0217   0.0244   1.0000
   7.500   0.9551   0.02292   0.01585  -0.0204   0.0219   1.0000
   8.000   0.9984   0.02776   0.02113  -0.0191   0.0205   1.0000
   8.500   1.0349   0.03372   0.02808  -0.0174   0.0193   1.0000
   9.000   1.0541   0.04309   0.03846  -0.0159   0.0197   1.0000
   9.500   0.9406   0.04875   0.04567  -0.0090   0.0229   1.0000
  10.000   0.8785   0.06339   0.06061  -0.0195   0.0230   1.0000
  10.500   0.8013   0.09170   0.08896  -0.0333   0.0272   1.0000
  11.000   0.8851   0.13127   0.12829  -0.0642   0.0398   1.0000
  11.500   0.8828   0.14180   0.13879  -0.0694   0.0371   1.0000
  12.000   0.8883   0.15001   0.14701  -0.0721   0.0352   1.0000
  12.500   0.9005   0.15641   0.15342  -0.0720   0.0338   1.0000
  13.000   0.9016   0.16742   0.16440  -0.0752   0.0330   1.0000
  13.500   0.8997   0.17842   0.17535  -0.0848   0.0312   1.0000
  14.000   0.9085   0.18688   0.18380  -0.0891   0.0291   1.0000
  14.500   0.9207   0.19427   0.19120  -0.0921   0.0275   1.0000
  15.000   0.9384   0.20102   0.19798  -0.0925   0.0264   1.0000
