  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.220 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3394   0.01179   0.00521  -0.1181   0.9538   0.3343
  -1.500   0.4125   0.01098   0.00493  -0.1218   0.9426   0.4902
  -1.000   0.4729   0.00949   0.00454  -0.1217   0.9286   1.0000
  -0.500   0.5393   0.00922   0.00413  -0.1233   0.9117   1.0000
   0.000   0.5986   0.00900   0.00382  -0.1231   0.8864   1.0000
   0.500   0.6552   0.00888   0.00359  -0.1223   0.8553   1.0000
   1.000   0.7099   0.00894   0.00355  -0.1213   0.8200   1.0000
   1.500   0.7640   0.00913   0.00364  -0.1203   0.7824   1.0000
   2.000   0.8173   0.00943   0.00387  -0.1194   0.7416   1.0000
   2.500   0.8700   0.00980   0.00417  -0.1183   0.6982   1.0000
   3.000   0.9209   0.01024   0.00451  -0.1169   0.6427   1.0000
   3.500   0.9697   0.01086   0.00493  -0.1152   0.5734   1.0000
   4.000   1.0145   0.01182   0.00553  -0.1129   0.4587   1.0000
   4.500   1.0487   0.01406   0.00662  -0.1095   0.2461   1.0000
   5.000   1.0881   0.01615   0.00816  -0.1073   0.1274   1.0000
   5.500   1.1188   0.01959   0.01096  -0.1031   0.0332   1.0000
   6.000   1.1562   0.02191   0.01344  -0.0999   0.0267   1.0000
   6.500   1.1871   0.02584   0.01747  -0.0957   0.0235   1.0000
   7.000   1.2294   0.02903   0.02098  -0.0931   0.0216   1.0000
   7.500   1.2724   0.03417   0.02669  -0.0905   0.0212   1.0000
   8.000   1.3045   0.04115   0.03445  -0.0865   0.0219   1.0000
   8.500   1.3190   0.04843   0.04256  -0.0808   0.0219   1.0000
   9.000   1.2324   0.04734   0.04235  -0.0618   0.0226   1.0000
   9.500   1.1747   0.05895   0.05486  -0.0494   0.0299   1.0000
