  
       XFOIL         Version 6.99
  
 Calculated polar for: AG18                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0400   0.01467   0.00696  -0.0426   1.0000   0.7307
  -1.500   0.0211   0.01390   0.00525  -0.0430   1.0000   1.0000
  -1.000   0.0734   0.01398   0.00458  -0.0427   1.0000   1.0000
  -0.500   0.1242   0.01415   0.00430  -0.0422   1.0000   1.0000
   0.000   0.1738   0.01444   0.00426  -0.0418   1.0000   1.0000
   0.500   0.2222   0.01487   0.00451  -0.0415   1.0000   1.0000
   1.000   0.2698   0.01549   0.00507  -0.0416   1.0000   1.0000
   1.500   0.3154   0.01641   0.00600  -0.0421   1.0000   1.0000
   2.000   0.3579   0.01778   0.00747  -0.0434   1.0000   1.0000
   2.500   0.4746   0.01945   0.00958  -0.0587   0.9539   1.0000
   3.000   0.6057   0.01925   0.01007  -0.0691   0.8550   1.0000
   3.500   0.6606   0.01918   0.01009  -0.0628   0.7515   1.0000
   4.000   0.7017   0.01978   0.01047  -0.0553   0.6409   1.0000
   4.500   0.7448   0.02107   0.01147  -0.0497   0.5273   1.0000
   5.000   0.7895   0.02301   0.01299  -0.0457   0.4221   1.0000
   5.500   0.8353   0.02561   0.01544  -0.0428   0.3294   1.0000
   6.000   0.8814   0.02880   0.01852  -0.0403   0.2542   1.0000
   6.500   0.9273   0.03287   0.02283  -0.0382   0.1959   1.0000
   7.000   0.9709   0.03797   0.02834  -0.0361   0.1528   1.0000
   7.500   1.0088   0.04484   0.03604  -0.0340   0.1251   1.0000
   8.000   1.0285   0.05594   0.04851  -0.0329   0.1164   1.0000
   8.500   1.0323   0.06772   0.06115  -0.0334   0.1126   1.0000
   9.000   1.0214   0.07984   0.07374  -0.0358   0.1111   1.0000
   9.500   0.7268   0.11663   0.11023  -0.0685   0.3376   1.0000
  10.000   0.7206   0.12412   0.11780  -0.0677   0.3084   1.0000
  10.500   0.7139   0.13192   0.12560  -0.0680   0.2924   1.0000
  11.000   0.7120   0.13940   0.13312  -0.0683   0.2763   1.0000
  11.500   0.7203   0.14755   0.14131  -0.0680   0.2558   1.0000
  12.000   0.7100   0.15246   0.14622  -0.0685   0.2360   1.0000
  12.500   0.7051   0.15793   0.15171  -0.0689   0.2231   1.0000
  13.000   0.7026   0.16341   0.15721  -0.0695   0.2111   1.0000
  13.500   0.7024   0.16886   0.16268  -0.0703   0.1972   1.0000
  14.000   0.7052   0.17440   0.16824  -0.0711   0.1806   1.0000
  14.500   0.7064   0.18013   0.17397  -0.0725   0.1714   1.0000
  15.000   0.7181   0.18814   0.18201  -0.0733   0.1616   1.0000
