  
       XFOIL         Version 6.99
  
 Calculated polar for: AG53                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0955   0.01541   0.00683  -0.0279   1.0000   1.0000
  -1.500  -0.0551   0.01547   0.00626  -0.0263   1.0000   1.0000
  -1.000  -0.0130   0.01569   0.00599  -0.0251   1.0000   1.0000
  -0.500   0.0294   0.01608   0.00602  -0.0241   1.0000   1.0000
   0.000   0.0714   0.01666   0.00633  -0.0234   1.0000   1.0000
   0.500   0.1125   0.01746   0.00693  -0.0231   1.0000   1.0000
   1.000   0.1521   0.01854   0.00790  -0.0232   1.0000   1.0000
   1.500   0.1899   0.01995   0.00926  -0.0238   1.0000   1.0000
   2.000   0.2888   0.02195   0.01136  -0.0360   0.9705   1.0000
   2.500   0.4141   0.02322   0.01294  -0.0505   0.9159   1.0000
   3.000   0.5270   0.02341   0.01359  -0.0595   0.8594   1.0000
   3.500   0.6068   0.02316   0.01375  -0.0602   0.7994   1.0000
   4.000   0.6662   0.02293   0.01375  -0.0563   0.7347   1.0000
   4.500   0.7160   0.02292   0.01390  -0.0507   0.6640   1.0000
   5.000   0.7611   0.02333   0.01431  -0.0451   0.5841   1.0000
   5.500   0.8050   0.02408   0.01488  -0.0397   0.4960   1.0000
   6.000   0.8458   0.02548   0.01603  -0.0349   0.3987   1.0000
   6.500   0.8847   0.02781   0.01799  -0.0307   0.3025   1.0000
   7.000   0.9236   0.03116   0.02113  -0.0272   0.2236   1.0000
   7.500   0.9637   0.03558   0.02568  -0.0244   0.1702   1.0000
   8.000   1.0031   0.04104   0.03139  -0.0218   0.1366   1.0000
   8.500   1.0309   0.04878   0.04002  -0.0188   0.1200   1.0000
   9.000   1.0491   0.05697   0.04889  -0.0161   0.1080   1.0000
   9.500   1.0394   0.06779   0.06069  -0.0138   0.1077   1.0000
  10.000   1.0181   0.07891   0.07233  -0.0132   0.1084   1.0000
  11.500   0.8254   0.14852   0.14175  -0.0655   0.2716   1.0000
  12.000   0.8240   0.15667   0.14986  -0.0676   0.2574   1.0000
  12.500   0.8165   0.16310   0.15623  -0.0703   0.2394   1.0000
  13.000   0.8253   0.17094   0.16413  -0.0719   0.2212   1.0000
  13.500   0.8321   0.17880   0.17197  -0.0744   0.2087   1.0000
  14.000   0.8433   0.18662   0.17979  -0.0765   0.1936   1.0000
  14.500   0.8563   0.19452   0.18768  -0.0786   0.1787   1.0000
  15.000   0.8637   0.20165   0.19477  -0.0824   0.1691   1.0000
