  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.054 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0476   0.02441   0.01402  -0.0836   1.0000   0.2768
  -1.500   0.1019   0.02320   0.01288  -0.0838   1.0000   0.3554
  -1.000   0.1575   0.02219   0.01207  -0.0842   1.0000   0.4714
  -0.500   0.1931   0.01996   0.01134  -0.0802   1.0000   1.0000
   0.000   0.2438   0.02112   0.01163  -0.0814   1.0000   1.0000
   0.500   0.2877   0.02251   0.01263  -0.0816   1.0000   1.0000
   1.000   0.3290   0.02416   0.01405  -0.0819   1.0000   1.0000
   1.500   0.3681   0.02608   0.01584  -0.0822   1.0000   1.0000
   2.000   0.4379   0.02820   0.01790  -0.0884   0.9857   1.0000
   2.500   0.5296   0.03011   0.01984  -0.0980   0.9583   1.0000
   3.000   0.6140   0.03175   0.02166  -0.1055   0.9299   1.0000
   3.500   0.6880   0.03317   0.02337  -0.1104   0.8986   1.0000
   4.000   0.7696   0.03380   0.02438  -0.1150   0.8623   1.0000
   4.500   0.8756   0.03196   0.02317  -0.1195   0.8183   1.0000
   5.000   0.9661   0.02922   0.02114  -0.1192   0.7721   1.0000
   5.500   1.0444   0.02540   0.01788  -0.1138   0.7036   1.0000
   6.000   1.0843   0.02323   0.01575  -0.1027   0.5687   1.0000
   6.500   1.0836   0.02688   0.01701  -0.0896   0.2633   1.0000
   7.000   1.1185   0.03316   0.02200  -0.0854   0.1487   1.0000
   7.500   1.1741   0.03855   0.02745  -0.0840   0.1131   1.0000
   8.000   1.2251   0.04498   0.03445  -0.0821   0.0989   1.0000
   8.500   1.2581   0.05265   0.04308  -0.0783   0.0927   1.0000
   9.000   1.2753   0.06169   0.05320  -0.0733   0.0931   1.0000
   9.500   1.2770   0.07147   0.06383  -0.0683   0.0946   1.0000
  10.000   1.2684   0.08167   0.07462  -0.0638   0.0955   1.0000
  10.500   1.1796   0.09193   0.08581  -0.0574   0.1055   1.0000
  11.000   1.1740   0.10392   0.09792  -0.0571   0.1094   1.0000
  11.500   0.8688   0.12456   0.11878  -0.0625   0.1318   1.0000
  12.000   1.0109   0.16539   0.15932  -0.1057   0.2479   1.0000
  12.500   1.0149   0.17471   0.16862  -0.1076   0.2338   1.0000
  13.000   1.0194   0.18361   0.17752  -0.1099   0.2199   1.0000
  13.500   1.0200   0.19143   0.18529  -0.1132   0.2063   1.0000
  14.000   1.0341   0.20091   0.19479  -0.1147   0.1916   1.0000
  14.500   1.0420   0.20896   0.20282  -0.1176   0.1776   1.0000
  15.000   1.0358   0.21328   0.20707  -0.1236   0.1660   1.0000
