  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.209 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1689   0.01378   0.00654  -0.1036   0.9763   0.1896
  -1.500   0.2485   0.01313   0.00614  -0.1089   0.9671   0.2642
  -1.000   0.3294   0.01234   0.00582  -0.1145   0.9581   0.3865
  -0.500   0.4011   0.01089   0.00560  -0.1177   0.9472   0.7306
   0.000   0.4721   0.01014   0.00500  -0.1199   0.9332   1.0000
   0.500   0.5421   0.00981   0.00455  -0.1222   0.9173   1.0000
   1.000   0.6038   0.00960   0.00427  -0.1226   0.8955   1.0000
   1.500   0.6630   0.00945   0.00407  -0.1224   0.8709   1.0000
   2.000   0.7185   0.00945   0.00401  -0.1214   0.8405   1.0000
   2.500   0.7709   0.00948   0.00392  -0.1195   0.7952   1.0000
   3.000   0.8234   0.00972   0.00403  -0.1179   0.7505   1.0000
   3.500   0.8759   0.01008   0.00433  -0.1166   0.7080   1.0000
   4.000   0.9272   0.01053   0.00467  -0.1151   0.6598   1.0000
   4.500   0.9757   0.01107   0.00508  -0.1131   0.5923   1.0000
   5.000   1.0216   0.01186   0.00560  -0.1107   0.5027   1.0000
   5.500   1.0577   0.01365   0.00650  -0.1071   0.3077   1.0000
   6.000   1.0883   0.01670   0.00839  -0.1035   0.1157   1.0000
   6.500   1.1223   0.01951   0.01080  -0.0998   0.0541   1.0000
   7.000   1.1574   0.02215   0.01353  -0.0960   0.0421   1.0000
   7.500   1.1923   0.02540   0.01685  -0.0925   0.0348   1.0000
   8.000   1.2354   0.02847   0.02021  -0.0899   0.0315   1.0000
   8.500   1.2786   0.03234   0.02442  -0.0876   0.0289   1.0000
   9.500   1.3348   0.04658   0.03996  -0.0801   0.0258   1.0000
  10.000   1.3486   0.05374   0.04779  -0.0748   0.0265   1.0000
  10.500   1.3006   0.06617   0.06168  -0.0625   0.0330   1.0000
  11.000   1.1640   0.06357   0.05954  -0.0419   0.0316   1.0000
  11.500   1.1058   0.07387   0.07022  -0.0385   0.0322   1.0000
  12.000   1.0445   0.08596   0.08263  -0.0399   0.0324   1.0000
  12.500   0.9785   0.10038   0.09730  -0.0462   0.0324   1.0000
  13.000   0.8999   0.11849   0.11560  -0.0569   0.0332   1.0000
