  
       XFOIL         Version 6.99
  
 Calculated polar for: AG37                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0453   0.01591   0.00631  -0.0282   1.0000   1.0000
  -1.500   0.0888   0.01638   0.00642  -0.0271   1.0000   1.0000
  -1.000   0.1302   0.01712   0.00691  -0.0264   1.0000   1.0000
  -0.500   0.1678   0.01831   0.00796  -0.0263   1.0000   1.0000
   0.000   0.2006   0.02013   0.00969  -0.0272   1.0000   1.0000
   0.500   0.3418   0.02167   0.01124  -0.0463   0.9446   1.0000
   1.000   0.4610   0.02206   0.01183  -0.0585   0.8888   1.0000
   1.500   0.5539   0.02188   0.01185  -0.0632   0.8348   1.0000
   2.000   0.6208   0.02203   0.01215  -0.0623   0.7791   1.0000
   2.500   0.6737   0.02258   0.01276  -0.0591   0.7222   1.0000
   3.000   0.7220   0.02333   0.01360  -0.0553   0.6646   1.0000
   3.500   0.7696   0.02420   0.01448  -0.0514   0.6070   1.0000
   4.000   0.8154   0.02557   0.01591  -0.0478   0.5453   1.0000
   4.500   0.8605   0.02680   0.01709  -0.0439   0.4797   1.0000
   5.000   0.9029   0.02766   0.01797  -0.0397   0.4038   1.0000
   5.500   0.9424   0.02889   0.01891  -0.0354   0.3141   1.0000
   6.000   0.9804   0.03180   0.02151  -0.0318   0.2306   1.0000
   6.500   1.0215   0.03591   0.02544  -0.0293   0.1792   1.0000
   7.000   1.0599   0.04132   0.03135  -0.0270   0.1501   1.0000
   7.500   1.0883   0.04794   0.03885  -0.0243   0.1326   1.0000
   8.000   1.1105   0.05626   0.04780  -0.0220   0.1247   1.0000
   8.500   1.0938   0.06696   0.05959  -0.0194   0.1229   1.0000
   9.000   1.0585   0.07856   0.07174  -0.0188   0.1241   1.0000
   9.500   1.0222   0.09043   0.08380  -0.0204   0.1260   1.0000
  10.000   0.8479   0.14468   0.13748  -0.0688   0.2924   1.0000
  10.500   0.8450   0.15261   0.14540  -0.0707   0.2774   1.0000
  11.000   0.8444   0.16022   0.15299  -0.0727   0.2621   1.0000
  11.500   0.8604   0.16970   0.16256  -0.0740   0.2496   1.0000
  12.000   0.8643   0.17712   0.16997  -0.0762   0.2350   1.0000
  12.500   0.8700   0.18430   0.17715  -0.0786   0.2204   1.0000
  13.000   0.8918   0.19446   0.18738  -0.0799   0.2078   1.0000
  13.500   0.9065   0.20313   0.19607  -0.0819   0.1941   1.0000
  14.000   0.9078   0.20768   0.20061  -0.0858   0.1815   1.0000
  14.500   0.9100   0.21296   0.20587  -0.0908   0.1722   1.0000
  15.000   0.9259   0.22133   0.21426  -0.0936   0.1642   1.0000
