  
       XFOIL         Version 6.99
  
 Calculated polar for: AG13                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0518   0.01381   0.00625  -0.0382   1.0000   1.0000
  -1.500   0.0066   0.01376   0.00496  -0.0392   1.0000   1.0000
  -1.000   0.0594   0.01380   0.00430  -0.0389   1.0000   1.0000
  -0.500   0.1107   0.01391   0.00399  -0.0384   1.0000   1.0000
   0.000   0.1610   0.01412   0.00391  -0.0380   1.0000   1.0000
   0.500   0.2101   0.01445   0.00411  -0.0376   1.0000   1.0000
   1.000   0.2578   0.01497   0.00461  -0.0375   1.0000   1.0000
   1.500   0.3037   0.01582   0.00550  -0.0380   1.0000   1.0000
   2.000   0.3455   0.01724   0.00706  -0.0397   1.0000   1.0000
   2.500   0.4865   0.01864   0.00900  -0.0588   0.9319   1.0000
   3.000   0.5914   0.01846   0.00933  -0.0633   0.8274   1.0000
   3.500   0.6378   0.01889   0.00969  -0.0563   0.7236   1.0000
   4.000   0.6792   0.01989   0.01046  -0.0497   0.6167   1.0000
   4.500   0.7230   0.02135   0.01169  -0.0448   0.5092   1.0000
   5.000   0.7680   0.02326   0.01323  -0.0408   0.4071   1.0000
   5.500   0.8139   0.02577   0.01561  -0.0379   0.3143   1.0000
   6.000   0.8605   0.02907   0.01877  -0.0355   0.2407   1.0000
   6.500   0.9067   0.03346   0.02347  -0.0334   0.1846   1.0000
   7.000   0.9497   0.03916   0.02970  -0.0314   0.1447   1.0000
   7.500   0.9858   0.04642   0.03784  -0.0296   0.1188   1.0000
   8.000   1.0016   0.05858   0.05145  -0.0295   0.1149   1.0000
   8.500   0.9947   0.07244   0.06614  -0.0326   0.1169   1.0000
   9.000   0.9777   0.08657   0.08060  -0.0383   0.1228   1.0000
  10.000   0.7123   0.12419   0.11791  -0.0653   0.2995   1.0000
  10.500   0.7284   0.13436   0.12816  -0.0649   0.2831   1.0000
  11.000   0.7122   0.14072   0.13448  -0.0657   0.2683   1.0000
  11.500   0.7229   0.14886   0.14266  -0.0649   0.2420   1.0000
  12.000   0.7206   0.15581   0.14961  -0.0656   0.2284   1.0000
  12.500   0.7215   0.16277   0.15659  -0.0662   0.2149   1.0000
  13.000   0.7148   0.16750   0.16132  -0.0666   0.2012   1.0000
  13.500   0.7081   0.17161   0.16543  -0.0674   0.1874   1.0000
  14.000   0.7183   0.17949   0.17333  -0.0679   0.1745   1.0000
  14.500   0.6982   0.17977   0.17359  -0.0707   0.1663   1.0000
  15.000   0.7034   0.18619   0.18002  -0.0721   0.1586   1.0000
