  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.077 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0615   0.02116   0.01159  -0.0853   1.0000   0.2300
  -1.500   0.1145   0.02048   0.01106  -0.0857   1.0000   0.2990
  -1.000   0.1675   0.02009   0.01093  -0.0862   1.0000   0.3954
  -0.500   0.2255   0.01868   0.01095  -0.0869   1.0000   0.7017
   0.000   0.2543   0.01937   0.01146  -0.0839   1.0000   1.0000
   0.500   0.3196   0.02071   0.01243  -0.0882   0.9914   1.0000
   1.000   0.4165   0.02176   0.01323  -0.0978   0.9708   1.0000
   1.500   0.5011   0.02253   0.01392  -0.1047   0.9460   1.0000
   2.000   0.5811   0.02314   0.01454  -0.1103   0.9208   1.0000
   2.500   0.6607   0.02351   0.01506  -0.1152   0.8964   1.0000
   3.000   0.7473   0.02338   0.01518  -0.1205   0.8742   1.0000
   3.500   0.8297   0.02222   0.01430  -0.1228   0.8439   1.0000
   4.000   0.9000   0.02085   0.01326  -0.1217   0.8059   1.0000
   4.500   0.9617   0.01998   0.01269  -0.1194   0.7651   1.0000
   5.000   1.0163   0.01919   0.01215  -0.1153   0.7093   1.0000
   5.500   1.0604   0.01865   0.01160  -0.1090   0.6184   1.0000
   6.000   1.0878   0.01948   0.01187  -0.1009   0.4298   1.0000
   6.500   1.0912   0.02533   0.01534  -0.0920   0.1585   1.0000
   7.000   1.1255   0.02968   0.01923  -0.0878   0.1031   1.0000
   7.500   1.1762   0.03456   0.02398  -0.0864   0.0817   1.0000
   8.000   1.2278   0.04010   0.02985  -0.0850   0.0710   1.0000
   8.500   1.2660   0.04709   0.03790  -0.0813   0.0678   1.0000
   9.000   1.2858   0.05442   0.04633  -0.0760   0.0649   1.0000
   9.500   1.2901   0.06394   0.05681  -0.0701   0.0671   1.0000
  10.000   1.2988   0.07482   0.06822  -0.0664   0.0709   1.0000
  10.500   1.1482   0.07385   0.06823  -0.0444   0.0720   1.0000
  11.000   1.0600   0.08414   0.07903  -0.0399   0.0739   1.0000
  11.500   0.9631   0.10106   0.09627  -0.0460   0.0786   1.0000
  12.000   0.9284   0.11439   0.10963  -0.0500   0.0822   1.0000
  12.500   0.8242   0.15348   0.14866  -0.0747   0.1781   1.0000
  13.000   0.7774   0.15775   0.15285  -0.0791   0.1687   1.0000
  13.500   0.7823   0.16528   0.16040  -0.0799   0.1623   1.0000
  14.000   0.8023   0.17368   0.16884  -0.0791   0.1498   1.0000
  14.500   0.7679   0.17613   0.17124  -0.0840   0.1416   1.0000
  15.000   0.7698   0.18251   0.17763  -0.0856   0.1329   1.0000
