  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.094 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0674   0.01962   0.01052  -0.0859   1.0000   0.2096
  -1.500   0.1196   0.01919   0.01026  -0.0863   1.0000   0.2735
  -1.000   0.1716   0.01903   0.01041  -0.0870   1.0000   0.3606
  -0.500   0.2290   0.01860   0.01081  -0.0886   1.0000   0.5525
   0.000   0.3021   0.01813   0.01085  -0.0927   0.9854   1.0000
   0.500   0.3912   0.01875   0.01115  -0.1005   0.9652   1.0000
   1.000   0.4793   0.01913   0.01137  -0.1075   0.9450   1.0000
   1.500   0.5582   0.01937   0.01158  -0.1125   0.9219   1.0000
   2.000   0.6449   0.01923   0.01152  -0.1183   0.9026   1.0000
   2.500   0.7185   0.01911   0.01153  -0.1212   0.8788   1.0000
   3.000   0.7925   0.01857   0.01120  -0.1232   0.8543   1.0000
   3.500   0.8628   0.01716   0.00994  -0.1223   0.8183   1.0000
   4.000   0.9193   0.01681   0.00980  -0.1201   0.7793   1.0000
   4.500   0.9733   0.01658   0.00971  -0.1173   0.7341   1.0000
   5.000   1.0213   0.01649   0.00971  -0.1132   0.6695   1.0000
   5.500   1.0623   0.01673   0.00981  -0.1080   0.5680   1.0000
   6.000   1.0864   0.01865   0.01062  -0.1008   0.3224   1.0000
   6.500   1.0966   0.02412   0.01427  -0.0935   0.1243   1.0000
   7.000   1.1299   0.02789   0.01773  -0.0894   0.0851   1.0000
   7.500   1.1759   0.03215   0.02203  -0.0873   0.0679   1.0000
   8.000   1.2280   0.03717   0.02741  -0.0857   0.0604   1.0000
   8.500   1.2674   0.04344   0.03446  -0.0827   0.0550   1.0000
   9.000   1.2932   0.05132   0.04338  -0.0779   0.0549   1.0000
   9.500   1.3032   0.06086   0.05382  -0.0726   0.0566   1.0000
  10.000   1.2082   0.06153   0.05572  -0.0538   0.0603   1.0000
  10.500   1.1360   0.07092   0.06579  -0.0433   0.0635   1.0000
  11.000   1.0694   0.08116   0.07642  -0.0397   0.0648   1.0000
  11.500   0.9969   0.09434   0.08989  -0.0425   0.0657   1.0000
  12.000   0.9288   0.11063   0.10631  -0.0503   0.0679   1.0000
  13.000   0.7858   0.15533   0.15091  -0.0772   0.1410   1.0000
  13.500   0.7819   0.16212   0.15769  -0.0787   0.1333   1.0000
  14.000   0.8166   0.17075   0.16640  -0.0757   0.1226   1.0000
  14.500   0.7715   0.17424   0.16981  -0.0830   0.1161   1.0000
  15.000   0.8090   0.18452   0.18019  -0.0802   0.1091   1.0000
