  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.123 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0731   0.01791   0.00944  -0.0865   1.0000   0.1861
  -1.500   0.1251   0.01775   0.00947  -0.0871   0.9999   0.2452
  -1.000   0.2140   0.01722   0.00934  -0.0947   0.9887   0.3554
  -0.500   0.2971   0.01581   0.00935  -0.1004   0.9789   0.7162
   0.000   0.3775   0.01551   0.00899  -0.1055   0.9598   1.0000
   0.500   0.4639   0.01552   0.00878  -0.1118   0.9436   1.0000
   1.000   0.5402   0.01543   0.00861  -0.1159   0.9228   1.0000
   1.500   0.6211   0.01509   0.00827  -0.1204   0.9051   1.0000
   2.000   0.6959   0.01466   0.00791  -0.1232   0.8860   1.0000
   2.500   0.7607   0.01437   0.00772  -0.1238   0.8611   1.0000
   3.000   0.8190   0.01377   0.00717  -0.1219   0.8235   1.0000
   3.500   0.8737   0.01357   0.00701  -0.1198   0.7830   1.0000
   4.000   0.9264   0.01369   0.00718  -0.1177   0.7410   1.0000
   4.500   0.9768   0.01391   0.00743  -0.1151   0.6896   1.0000
   5.000   1.0225   0.01427   0.00771  -0.1116   0.6139   1.0000
   5.500   1.0632   0.01505   0.00820  -0.1075   0.4990   1.0000
   6.000   1.0839   0.01813   0.00971  -0.1012   0.2226   1.0000
   6.500   1.1047   0.02245   0.01295  -0.0956   0.0918   1.0000
   7.000   1.1377   0.02573   0.01613  -0.0915   0.0658   1.0000
   7.500   1.1801   0.02965   0.02012  -0.0888   0.0548   1.0000
   8.000   1.2279   0.03418   0.02475  -0.0874   0.0470   1.0000
   8.500   1.2714   0.04002   0.03136  -0.0847   0.0443   1.0000
   9.000   1.3008   0.04744   0.03975  -0.0802   0.0442   1.0000
   9.500   1.3116   0.05527   0.04857  -0.0742   0.0437   1.0000
  10.000   1.3046   0.06391   0.05802  -0.0676   0.0440   1.0000
  10.500   1.2561   0.07522   0.07037  -0.0580   0.0518   1.0000
  11.000   1.1626   0.07253   0.06768  -0.0418   0.0473   1.0000
  11.500   1.0315   0.08792   0.08384  -0.0401   0.0539   1.0000
  12.000   0.9718   0.10186   0.09797  -0.0447   0.0561   1.0000
