  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.043 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0328   0.02705   0.01626  -0.0811   1.0000   0.3171
  -1.500   0.0905   0.02530   0.01431  -0.0817   1.0000   0.4030
  -1.000   0.1472   0.02369   0.01294  -0.0819   1.0000   0.5394
  -0.500   0.1858   0.02147   0.01160  -0.0787   1.0000   1.0000
   0.000   0.2358   0.02257   0.01184  -0.0797   1.0000   1.0000
   0.500   0.2803   0.02388   0.01273  -0.0799   1.0000   1.0000
   1.000   0.3223   0.02544   0.01402  -0.0800   1.0000   1.0000
   1.500   0.3621   0.02727   0.01569  -0.0803   1.0000   1.0000
   2.000   0.3999   0.02937   0.01771  -0.0807   1.0000   1.0000
   2.500   0.4360   0.03175   0.02009  -0.0812   1.0000   1.0000
   3.000   0.4761   0.03442   0.02282  -0.0829   0.9968   1.0000
   3.500   0.5668   0.03739   0.02603  -0.0935   0.9641   1.0000
   4.000   0.6586   0.04005   0.02906  -0.1031   0.9291   1.0000
   4.500   0.7398   0.04193   0.03139  -0.1093   0.8843   1.0000
   5.000   0.8376   0.04203   0.03221  -0.1144   0.8268   1.0000
   5.500   0.9717   0.03739   0.02874  -0.1176   0.7596   1.0000
