  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.277 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2150   0.01158   0.00494  -0.1117   0.9655   0.1903
  -1.500   0.2942   0.01090   0.00450  -0.1168   0.9588   0.2642
  -1.000   0.3672   0.01019   0.00419  -0.1205   0.9486   0.3770
  -0.500   0.4359   0.00919   0.00393  -0.1231   0.9369   0.5920
   0.000   0.4925   0.00804   0.00352  -0.1220   0.9200   1.0000
   0.500   0.5529   0.00787   0.00322  -0.1223   0.9000   1.0000
   1.000   0.6093   0.00782   0.00306  -0.1217   0.8741   1.0000
   1.500   0.6645   0.00788   0.00301  -0.1208   0.8445   1.0000
   2.000   0.7179   0.00802   0.00301  -0.1196   0.8051   1.0000
   2.500   0.7700   0.00827   0.00308  -0.1180   0.7544   1.0000
   3.000   0.8230   0.00862   0.00329  -0.1170   0.7120   1.0000
   3.500   0.8755   0.00903   0.00361  -0.1160   0.6680   1.0000
   4.000   0.9264   0.00953   0.00395  -0.1146   0.6130   1.0000
   4.500   0.9754   0.01017   0.00440  -0.1129   0.5412   1.0000
   5.000   1.0207   0.01116   0.00497  -0.1108   0.4314   1.0000
   5.500   1.0559   0.01350   0.00619  -0.1076   0.2144   1.0000
   6.000   1.0934   0.01590   0.00779  -0.1050   0.0795   1.0000
   6.500   1.1320   0.01815   0.00989  -0.1019   0.0428   1.0000
   7.000   1.1691   0.02043   0.01228  -0.0986   0.0332   1.0000
   7.500   1.2069   0.02261   0.01458  -0.0954   0.0281   1.0000
   8.000   1.2419   0.02662   0.01880  -0.0918   0.0255   1.0000
   8.500   1.2834   0.02927   0.02177  -0.0892   0.0229   1.0000
   9.000   1.3221   0.03291   0.02579  -0.0865   0.0211   1.0000
   9.500   1.3543   0.03778   0.03113  -0.0830   0.0201   1.0000
  10.000   1.3730   0.04442   0.03834  -0.0784   0.0192   1.0000
  10.500   1.3605   0.05444   0.04917  -0.0709   0.0186   1.0000
  11.000   1.3417   0.06067   0.05593  -0.0628   0.0187   1.0000
  11.500   1.3162   0.06610   0.06179  -0.0555   0.0189   1.0000
  12.000   1.2084   0.08463   0.08145  -0.0537   0.0231   1.0000
  12.500   1.1562   0.10024   0.09738  -0.0618   0.0236   1.0000
  13.000   1.1026   0.12171   0.11906  -0.0762   0.0249   1.0000
  13.500   0.8974   0.12190   0.11935  -0.0592   0.0252   1.0000
