  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.083 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0640   0.02058   0.01115  -0.0856   1.0000   0.2227
  -1.500   0.1165   0.02001   0.01074  -0.0860   1.0000   0.2898
  -1.000   0.1690   0.01969   0.01074  -0.0865   1.0000   0.3822
  -0.500   0.2281   0.01874   0.01091  -0.0879   1.0000   0.6298
   0.000   0.2562   0.01907   0.01145  -0.0844   1.0000   1.0000
   0.500   0.3497   0.02011   0.01207  -0.0935   0.9822   1.0000
   1.000   0.4391   0.02088   0.01263  -0.1014   0.9597   1.0000
   1.500   0.5217   0.02145   0.01314  -0.1076   0.9358   1.0000
   2.000   0.6109   0.02168   0.01343  -0.1144   0.9153   1.0000
   2.500   0.6857   0.02186   0.01373  -0.1181   0.8899   1.0000
   3.000   0.7618   0.02176   0.01387  -0.1213   0.8653   1.0000
   3.500   0.8435   0.02022   0.01258  -0.1227   0.8338   1.0000
   4.000   0.9089   0.01920   0.01185  -0.1212   0.7966   1.0000
   4.500   0.9673   0.01858   0.01146  -0.1186   0.7544   1.0000
   5.000   1.0188   0.01808   0.01115  -0.1145   0.6954   1.0000
   5.500   1.0612   0.01788   0.01088  -0.1085   0.6006   1.0000
   6.000   1.0877   0.01909   0.01136  -0.1008   0.3917   1.0000
   6.500   1.0932   0.02489   0.01495  -0.0926   0.1444   1.0000
   7.000   1.1262   0.02919   0.01869  -0.0885   0.0961   1.0000
   7.500   1.1750   0.03337   0.02308  -0.0864   0.0761   1.0000
   8.000   1.2276   0.03929   0.02936  -0.0850   0.0677   1.0000
   8.500   1.2668   0.04528   0.03621  -0.0817   0.0624   1.0000
   9.000   1.2966   0.05248   0.04407  -0.0780   0.0597   1.0000
   9.500   1.2901   0.06278   0.05589  -0.0701   0.0640   1.0000
  10.000   1.2780   0.07329   0.06716  -0.0643   0.0681   1.0000
  10.500   1.1450   0.07325   0.06774  -0.0443   0.0684   1.0000
