  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.266 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3632   0.01037   0.00412  -0.1218   0.9472   0.3217
  -1.500   0.4334   0.00966   0.00381  -0.1248   0.9362   0.4549
  -1.000   0.4850   0.00814   0.00359  -0.1229   0.9185   1.0000
  -0.500   0.5451   0.00797   0.00326  -0.1231   0.8969   1.0000
   0.000   0.6014   0.00788   0.00303  -0.1223   0.8672   1.0000
   0.500   0.6557   0.00795   0.00297  -0.1213   0.8319   1.0000
   1.000   0.7102   0.00812   0.00300  -0.1205   0.7965   1.0000
   1.500   0.7638   0.00838   0.00315  -0.1197   0.7562   1.0000
   2.000   0.8172   0.00872   0.00340  -0.1188   0.7151   1.0000
   2.500   0.8698   0.00913   0.00369  -0.1179   0.6688   1.0000
   3.000   0.9201   0.00965   0.00403  -0.1165   0.6049   1.0000
   3.500   0.9690   0.01039   0.00452  -0.1150   0.5358   1.0000
   4.000   1.0116   0.01164   0.00518  -0.1127   0.3976   1.0000
   4.500   1.0493   0.01384   0.00643  -0.1102   0.2068   1.0000
   5.000   1.0875   0.01620   0.00799  -0.1078   0.0622   1.0000
   5.500   1.1261   0.01859   0.01025  -0.1047   0.0271   1.0000
   6.000   1.1606   0.02133   0.01316  -0.1009   0.0229   1.0000
   6.500   1.1980   0.02382   0.01587  -0.0977   0.0199   1.0000
   7.000   1.2360   0.02725   0.01960  -0.0945   0.0185   1.0000
   7.500   1.2775   0.03201   0.02482  -0.0917   0.0182   1.0000
   8.000   1.3122   0.03748   0.03089  -0.0882   0.0176   1.0000
   8.500   1.3253   0.04696   0.04148  -0.0814   0.0198   1.0000
