  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.260 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3613   0.01052   0.00423  -0.1216   0.9483   0.3244
  -1.500   0.4331   0.00976   0.00391  -0.1249   0.9381   0.4609
  -1.000   0.4846   0.00827   0.00367  -0.1229   0.9203   1.0000
  -0.500   0.5444   0.00810   0.00336  -0.1231   0.8985   1.0000
   0.000   0.6010   0.00800   0.00312  -0.1224   0.8691   1.0000
   0.500   0.6557   0.00804   0.00303  -0.1214   0.8348   1.0000
   1.000   0.7101   0.00820   0.00306  -0.1206   0.7989   1.0000
   1.500   0.7638   0.00846   0.00320  -0.1197   0.7591   1.0000
   2.000   0.8172   0.00880   0.00344  -0.1189   0.7184   1.0000
   2.500   0.8698   0.00919   0.00374  -0.1180   0.6723   1.0000
   3.000   0.9202   0.00970   0.00408  -0.1166   0.6092   1.0000
   3.500   0.9691   0.01043   0.00456  -0.1151   0.5402   1.0000
   4.000   1.0116   0.01167   0.00521  -0.1126   0.4033   1.0000
   4.500   1.0492   0.01386   0.00645  -0.1101   0.2105   1.0000
   5.000   1.0874   0.01620   0.00799  -0.1077   0.0674   1.0000
   5.500   1.1253   0.01870   0.01033  -0.1045   0.0277   1.0000
   6.000   1.1593   0.02150   0.01329  -0.1007   0.0232   1.0000
   6.500   1.1969   0.02400   0.01601  -0.0975   0.0204   1.0000
   7.000   1.2353   0.02746   0.01978  -0.0943   0.0188   1.0000
   7.500   1.2771   0.03230   0.02508  -0.0915   0.0185   1.0000
   8.000   1.3112   0.03815   0.03161  -0.0878   0.0182   1.0000
   8.500   1.3246   0.04708   0.04156  -0.0813   0.0200   1.0000
