  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.209 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3294   0.01225   0.00555  -0.1164   0.9549   0.3334
  -1.500   0.4047   0.01141   0.00529  -0.1206   0.9443   0.4988
  -1.000   0.4674   0.00994   0.00487  -0.1210   0.9310   1.0000
  -0.500   0.5353   0.00966   0.00445  -0.1229   0.9143   1.0000
   0.000   0.5979   0.00938   0.00408  -0.1234   0.8921   1.0000
   0.500   0.6545   0.00922   0.00383  -0.1226   0.8610   1.0000
   1.000   0.7098   0.00922   0.00373  -0.1216   0.8268   1.0000
   1.500   0.7638   0.00938   0.00383  -0.1206   0.7890   1.0000
   2.000   0.8173   0.00966   0.00402  -0.1195   0.7491   1.0000
   2.500   0.8700   0.01003   0.00432  -0.1185   0.7063   1.0000
   3.000   0.9211   0.01045   0.00467  -0.1171   0.6530   1.0000
   3.500   0.9698   0.01103   0.00507  -0.1153   0.5836   1.0000
   4.000   1.0150   0.01196   0.00568  -0.1130   0.4821   1.0000
   4.500   1.0494   0.01404   0.00666  -0.1095   0.2645   1.0000
   5.000   1.0875   0.01625   0.00827  -0.1071   0.1435   1.0000
   5.500   1.1177   0.01977   0.01109  -0.1028   0.0355   1.0000
   6.000   1.1536   0.02229   0.01376  -0.0993   0.0281   1.0000
   6.500   1.1872   0.02551   0.01705  -0.0955   0.0247   1.0000
   7.000   1.2274   0.02958   0.02140  -0.0927   0.0224   1.0000
   7.500   1.2707   0.03473   0.02713  -0.0902   0.0220   1.0000
   8.000   1.3026   0.04192   0.03509  -0.0863   0.0226   1.0000
   8.500   1.3164   0.04985   0.04381  -0.0808   0.0230   1.0000
