  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.283 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2177   0.01144   0.00484  -0.1122   0.9648   0.1901
  -1.500   0.2975   0.01075   0.00440  -0.1174   0.9586   0.2641
  -1.000   0.3695   0.01005   0.00408  -0.1209   0.9481   0.3759
  -0.500   0.4374   0.00909   0.00383  -0.1233   0.9360   0.5831
   0.000   0.4934   0.00791   0.00343  -0.1221   0.9190   1.0000
   0.500   0.5527   0.00777   0.00316  -0.1221   0.8978   1.0000
   1.000   0.6094   0.00772   0.00299  -0.1216   0.8724   1.0000
   1.500   0.6643   0.00779   0.00297  -0.1207   0.8419   1.0000
   2.000   0.7179   0.00794   0.00295  -0.1195   0.8027   1.0000
   2.500   0.7699   0.00820   0.00303  -0.1180   0.7515   1.0000
   3.000   0.8230   0.00855   0.00325  -0.1170   0.7092   1.0000
   3.500   0.8755   0.00897   0.00356  -0.1159   0.6651   1.0000
   4.000   0.9264   0.00947   0.00391  -0.1146   0.6094   1.0000
   4.500   0.9754   0.01012   0.00436  -0.1129   0.5374   1.0000
   5.000   1.0207   0.01112   0.00494  -0.1108   0.4252   1.0000
   5.500   1.0560   0.01349   0.00617  -0.1077   0.2092   1.0000
   6.000   1.0938   0.01584   0.00775  -0.1051   0.0774   1.0000
   6.500   1.1329   0.01803   0.00981  -0.1021   0.0421   1.0000
   7.000   1.1704   0.02026   0.01214  -0.0988   0.0327   1.0000
   7.500   1.2073   0.02255   0.01455  -0.0956   0.0277   1.0000
   8.000   1.2428   0.02630   0.01853  -0.0920   0.0252   1.0000
   8.500   1.2840   0.02893   0.02145  -0.0894   0.0225   1.0000
   9.000   1.3224   0.03245   0.02532  -0.0867   0.0207   1.0000
   9.500   1.3551   0.03740   0.03070  -0.0834   0.0196   1.0000
  10.000   1.3702   0.04549   0.03947  -0.0783   0.0188   1.0000
  10.500   1.3586   0.05290   0.04770  -0.0703   0.0181   1.0000
  11.000   1.3304   0.06040   0.05577  -0.0614   0.0183   1.0000
