  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.237 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3527   0.01117   0.00473  -0.1204   0.9528   0.3342
  -1.500   0.4226   0.01040   0.00445  -0.1233   0.9405   0.4774
  -1.000   0.4800   0.00889   0.00410  -0.1226   0.9258   1.0000
  -0.500   0.5425   0.00869   0.00376  -0.1233   0.9065   1.0000
   0.000   0.6007   0.00850   0.00345  -0.1229   0.8798   1.0000
   0.500   0.6554   0.00848   0.00333  -0.1219   0.8460   1.0000
   1.000   0.7102   0.00858   0.00330  -0.1210   0.8112   1.0000
   1.500   0.7639   0.00881   0.00343  -0.1200   0.7716   1.0000
   2.000   0.8173   0.00913   0.00367  -0.1191   0.7312   1.0000
   2.500   0.8699   0.00952   0.00397  -0.1181   0.6868   1.0000
   3.000   0.9206   0.00998   0.00431  -0.1168   0.6278   1.0000
   3.500   0.9694   0.01065   0.00475  -0.1151   0.5587   1.0000
   4.000   1.0130   0.01173   0.00534  -0.1127   0.4286   1.0000
   4.500   1.0486   0.01400   0.00655  -0.1098   0.2279   1.0000
   5.000   1.0882   0.01610   0.00803  -0.1076   0.0985   1.0000
   5.500   1.1214   0.01924   0.01073  -0.1037   0.0307   1.0000
   6.000   1.1578   0.02167   0.01329  -0.1003   0.0248   1.0000
   6.500   1.1919   0.02486   0.01668  -0.0965   0.0223   1.0000
   7.500   1.2747   0.03341   0.02608  -0.0909   0.0200   1.0000
   8.000   1.3072   0.04012   0.03358  -0.0868   0.0205   1.0000
   8.500   1.3216   0.04760   0.04190  -0.0810   0.0208   1.0000
   9.000   1.2335   0.04659   0.04178  -0.0617   0.0219   1.0000
