  
       XFOIL         Version 6.99
  
 Calculated polar for: AG11                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0605   0.02577   0.01550  -0.0348   1.0000   0.1153
  -1.500  -0.0052   0.02257   0.01172  -0.0328   1.0000   0.1137
  -1.000   0.0482   0.01999   0.00896  -0.0306   1.0000   0.1358
  -0.500   0.1010   0.01463   0.00627  -0.0277   1.0000   1.0000
   0.000   0.1480   0.01494   0.00557  -0.0260   1.0000   1.0000
   0.500   0.1928   0.01543   0.00563  -0.0251   1.0000   1.0000
   1.000   0.2360   0.01620   0.00616  -0.0248   1.0000   1.0000
   1.500   0.2764   0.01739   0.00722  -0.0252   1.0000   1.0000
   2.000   0.3510   0.01913   0.00898  -0.0335   0.9798   1.0000
   2.500   0.5130   0.01943   0.00965  -0.0526   0.8904   1.0000
   3.000   0.5875   0.01922   0.00952  -0.0510   0.7968   1.0000
   3.500   0.6308   0.01955   0.00964  -0.0437   0.7009   1.0000
   4.000   0.6729   0.02042   0.01020  -0.0377   0.6013   1.0000
   4.500   0.7170   0.02175   0.01111  -0.0332   0.5028   1.0000
   5.000   0.7623   0.02356   0.01262  -0.0298   0.4113   1.0000
   5.500   0.8087   0.02588   0.01464  -0.0273   0.3340   1.0000
   6.000   0.8562   0.02879   0.01741  -0.0254   0.2751   1.0000
   6.500   0.9031   0.03229   0.02113  -0.0239   0.2315   1.0000
   7.000   0.9487   0.03685   0.02622  -0.0226   0.2035   1.0000
   7.500   0.9874   0.04302   0.03334  -0.0216   0.1846   1.0000
   8.000   1.0166   0.05083   0.04206  -0.0208   0.1727   1.0000
   8.500   1.0414   0.05897   0.05075  -0.0201   0.1632   1.0000
   9.500   0.9267   0.10194   0.09473  -0.0460   0.2037   1.0000
  10.000   0.6850   0.12055   0.11321  -0.0525   0.3448   1.0000
  10.500   0.6754   0.12733   0.11999  -0.0528   0.3292   1.0000
  11.000   0.6744   0.13352   0.12626  -0.0526   0.3071   1.0000
  11.500   0.6929   0.14200   0.13484  -0.0524   0.2886   1.0000
  12.000   0.6927   0.14841   0.14130  -0.0529   0.2745   1.0000
  12.500   0.6952   0.15480   0.14776  -0.0534   0.2606   1.0000
  13.000   0.6861   0.15854   0.15155  -0.0535   0.2461   1.0000
  13.500   0.6822   0.16277   0.15583  -0.0541   0.2317   1.0000
  14.000   0.6959   0.17060   0.16379  -0.0548   0.2188   1.0000
  14.500   0.6826   0.17218   0.16541  -0.0565   0.2078   1.0000
  15.000   0.6814   0.17675   0.17003  -0.0582   0.1970   1.0000
