  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.077 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1617   0.02034   0.01082  -0.0873   1.0000   0.2992
  -1.500   0.2192   0.01975   0.01103  -0.0887   1.0000   0.4990
  -1.000   0.2508   0.01914   0.01138  -0.0850   1.0000   1.0000
  -0.500   0.3158   0.02042   0.01223  -0.0892   0.9920   1.0000
   0.000   0.4095   0.02139   0.01293  -0.0982   0.9698   1.0000
   0.500   0.4956   0.02215   0.01361  -0.1055   0.9460   1.0000
   1.000   0.5851   0.02260   0.01409  -0.1127   0.9239   1.0000
   1.500   0.6605   0.02298   0.01460  -0.1170   0.8977   1.0000
   2.000   0.7508   0.02214   0.01401  -0.1219   0.8691   1.0000
   2.500   0.8314   0.02100   0.01318  -0.1239   0.8395   1.0000
   3.000   0.8948   0.02035   0.01285  -0.1229   0.8033   1.0000
   3.500   0.9574   0.01959   0.01240  -0.1212   0.7642   1.0000
   4.000   1.0113   0.01920   0.01232  -0.1179   0.7134   1.0000
   4.500   1.0572   0.01874   0.01199  -0.1125   0.6322   1.0000
   5.000   1.0895   0.01926   0.01211  -0.1053   0.4770   1.0000
   5.500   1.1017   0.02304   0.01408  -0.0976   0.2211   1.0000
   6.000   1.1169   0.02881   0.01868  -0.0906   0.0866   1.0000
   6.500   1.1587   0.03372   0.02333  -0.0878   0.0655   1.0000
   7.000   1.2126   0.03925   0.02940  -0.0861   0.0578   1.0000
   7.500   1.2542   0.04785   0.03853  -0.0843   0.0530   1.0000
   8.000   1.2808   0.05549   0.04718  -0.0798   0.0536   1.0000
   8.500   1.2730   0.06433   0.05764  -0.0713   0.0585   1.0000
   9.000   1.2500   0.07464   0.06874  -0.0648   0.0625   1.0000
   9.500   1.2255   0.08417   0.07862  -0.0599   0.0652   1.0000
  10.500   1.1265   0.10993   0.10516  -0.0613   0.0804   1.0000
