  
       XFOIL         Version 6.99
  
 Calculated polar for: AG13                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.275 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0172   0.00836   0.00229  -0.0454   1.0000   0.2646
  -1.500   0.0359   0.00741   0.00216  -0.0452   1.0000   0.5080
  -1.000   0.0820   0.00601   0.00204  -0.0423   1.0000   1.0000
  -0.500   0.1360   0.00613   0.00199  -0.0422   1.0000   1.0000
   0.000   0.2241   0.00616   0.00185  -0.0490   0.9722   1.0000
   0.500   0.2992   0.00613   0.00171  -0.0523   0.9206   1.0000
   1.000   0.3529   0.00629   0.00161  -0.0506   0.8413   1.0000
   1.500   0.4026   0.00668   0.00162  -0.0483   0.7538   1.0000
   2.000   0.4538   0.00718   0.00174  -0.0467   0.6673   1.0000
   2.500   0.5060   0.00773   0.00193  -0.0456   0.5832   1.0000
   3.000   0.5587   0.00833   0.00223  -0.0447   0.5001   1.0000
   3.500   0.6115   0.00899   0.00258  -0.0441   0.4182   1.0000
   4.000   0.6642   0.00973   0.00307  -0.0436   0.3381   1.0000
   4.500   0.7168   0.01054   0.00366  -0.0431   0.2623   1.0000
   5.000   0.7690   0.01149   0.00438  -0.0426   0.1935   1.0000
   6.000   0.8715   0.01387   0.00650  -0.0415   0.0887   1.0000
   6.500   0.9211   0.01550   0.00810  -0.0407   0.0549   1.0000
   7.000   0.9687   0.01764   0.01038  -0.0395   0.0318   1.0000
   7.500   1.0139   0.02048   0.01347  -0.0379   0.0206   1.0000
   8.000   1.0556   0.02426   0.01757  -0.0360   0.0158   1.0000
   8.500   1.0875   0.03165   0.02585  -0.0332   0.0146   1.0000
   9.000   1.1085   0.03998   0.03517  -0.0306   0.0145   1.0000
   9.500   1.1143   0.04844   0.04449  -0.0285   0.0141   1.0000
  10.000   1.0986   0.05716   0.05391  -0.0275   0.0137   1.0000
  11.000   0.9327   0.07153   0.06875  -0.0289   0.0154   1.0000
  11.500   0.8926   0.08853   0.08596  -0.0385   0.0158   1.0000
  12.000   0.7873   0.12469   0.12215  -0.0540   0.0197   1.0000
  12.500   0.7633   0.13664   0.13405  -0.0580   0.0214   1.0000
  13.500   0.9237   0.17804   0.17522  -0.0943   0.0301   1.0000
  14.000   0.9324   0.18643   0.18360  -0.0982   0.0270   1.0000
  14.500   0.7227   0.17057   0.16794  -0.0666   0.0333   1.0000
  15.000   0.7139   0.17701   0.17437  -0.0716   0.0307   1.0000
